pCD3z(),pSLP76(),pErk(),pS6()
0.65881,5.27283,2.35148,6.79356
0.622506,2.14982,0.867129,7.41901
1.39911,13.6508,5.49743,23.4974
0.895326,6.79601,2.81947,55.0037
1.10579,9.17626,3.6688,16.2319
1.4398,27.9743,12.6146,43.5348
1.51941,22.0667,9.46617,23.6944
0.880982,8.15096,3.62617,65.3397
0.930163,7.02322,2.83659,10.9277
0.80634,5.21264,2.11973,6.02168
1.93099,21.8196,8.81589,35.5287
0.651489,5.98261,2.83919,18.3053
1.16434,9.97136,4.0077,10.5168
1.28787,15.4822,6.63266,32.7976
1.00305,7.08866,2.73998,5.35462
1.06189,10.7849,4.54078,11.3406
1.04374,9.91564,4.17063,14.4728
0.645928,6.92116,3.24929,18.4249
0.729351,2.93701,1.20433,7.7009
1.03408,14.0335,7.70858,42.772
0.861374,9.8022,4.50004,13.5145
0.868687,8.28848,3.50005,19.3161
1.30016,13.2812,5.45159,58.4693
1.67602,16.6482,6.74214,22.1224
0.842929,6.69888,2.80702,17.2869
0.636852,1.48864,0.529418,29.4193
1.23459,12.896,5.42285,36.4787
1.08209,14.2956,6.27511,25.62
0.712961,3.25833,1.36479,41.1213
0.818633,5.26568,2.15491,7.46792
0.973777,11.2349,4.9493,23.415
1.20824,13.8445,5.81906,26.0899
0.676662,6.79026,3.03793,18.9634
1.77087,17.4249,6.94691,17.3052
0.99485,18.7801,8.62089,55.4444
1.63534,17.3616,7.01442,18.5966
1.65173,21.6972,9.64021,47.0598
2.0428,25.9572,10.9453,29.3769
0.685737,2.41455,1.0029,14.79
0.655586,1.80882,0.700618,12.3404
0.799606,5.84086,2.44794,18.6061
1.86277,22.1737,9.09173,21.8868
0.982847,6.3977,2.45159,7.70758
0.820379,8.12667,4.83381,40.175
0.819804,6.35317,2.63065,16.6804
0.757455,3.11058,1.43657,8.75491
0.67315,5.05532,2.34074,12.9675
1.18805,14.6305,6.24099,21.7919
2.00767,26.1221,11.0213,42.7389
0.896499,13.2521,5.99036,19.5682
1.09877,11.4889,4.77373,24.9265
1.36953,16.1347,6.80737,26.1808
0.651488,12.1671,5.7284,31.2477
1.09906,11.6297,4.92326,15.9941
1.71174,31.9925,14.1538,82.3346
0.621922,2.88942,1.20778,5.83496
1.6974,19.1621,7.80868,24.4722
0.724962,8.36346,4.06767,33.7048
0.798728,5.95426,2.54318,15.0863
1.03612,7.61415,3.2266,10.3872
