P1(),P2(),P3()
533.297,301.957,294.98
1194.52,652.207,874.244
2524.17,1311.53,1143.11
780.818,502.592,823.455
1058.76,626.343,835.749
792.271,423.725,548.915
595.705,354.44,489.7
1707.49,1010.36,1578.93
754.139,436.357,574.768
2167.14,1170.47,1121.78
243.794,123.44,175.083
1661.81,875.855,683.353
364.791,189.176,244.388
312.36,176.791,191.314
1460.71,655.089,583.225
665.169,367.183,575.16
379.324,186.337,158.741
1072.69,603.454,864.476
1407.55,694.482,504.44
1778.02,1234.82,2163.6
365.944,190.734,158.952
443.842,234.025,291.646
1353.56,708.168,905.929
405.049,237.553,298.391
245.117,182.172,246.711
3864.19,2657.69,4917.39
1364.19,692.7,834.371
690.095,410.456,327.942
663.713,414.338,564.488
3013.68,1428.45,993.066
1526.39,704.216,822.188
461.093,253.188,394.287
1290.57,722.741,806.839
704.553,405.559,615.288
657.179,409.411,633.941
1400.76,781.727,645.974
251.374,170.164,190.842
1249.73,687.561,872.067
1584.74,983.221,1262.36
1106.71,652.791,1049.45
318.138,183.756,233.758
428.886,244.468,288.554
416.163,212.575,212.076
1022.01,467.035,384.008
413.783,171.894,221.095
640.889,349.971,394.443
276.587,175.433,238.374
1139.08,698.471,791.249
603.678,280.45,294.16
1090.67,664.934,1025.91
1252.03,706.452,704.62
340.974,184.006,175.118
1050.18,538.006,624.219
5704.69,2973.97,2533.57
1404.63,685.019,603.384
952.725,642.83,1222.9
502.981,315.494,392.33
608.598,368.026,607.13
801.163,397.027,270.844
745.195,428.951,651.2
1103.7,703.337,1054.81
1258.71,694.345,800.218
1375.01,721.841,756.736
1948.31,1084.25,1400.49
4007.47,2139.7,2247.08
1423.49,764.198,973.516
1454.9,778.485,870.84
1617.14,926.49,1216.07
426.014,198.704,217.989
1067.33,610.861,466.911
1304.22,810.867,1280.8
624.791,288.819,217.506
872.86,460.553,678.818
3087.97,1731.78,2001.3
863.104,422.014,365.112
1161.4,698.433,1358.54
840.294,457.654,395.065
458.919,270.214,378.528
1520.96,996.369,1821.47
1326.56,578.109,451.029
1942.48,932.37,1046.4
232.128,120.844,197.832
1710.32,845.571,742.435
1160.13,666.719,907.587
1480.2,954.19,1673.78
971.971,568.732,698.333
201.911,119.8,119.543
1087.36,572.758,476.666
1344.9,758.745,928.694
965.852,541.815,769.536
757.003,387.57,636.011
1103.18,657.929,917.783
601.962,349.653,422.786
1041.54,536.444,704.235
1229.44,590.975,423.934
1101.28,679.737,905.443
1178.07,602.062,559.542
850.018,509.524,880.315
494.165,283.148,399.465
984.917,512.818,570.467
517.942,261.221,183.337
706.868,346,335.838
582.692,289.588,308.563
2008.45,1251.77,2076.89
525.584,339.553,586.09
1001.41,734.433,1622.27
3778.7,2202.29,2986.76
1023.42,538.457,578.552
272.394,141.415,154.691
286.91,171.918,249.326
2052.22,980.09,848.387
640.835,343.352,399.656
634.702,413.226,547.487
5790.3,2983.08,2432.17
655.401,389.407,636.462
949.663,508.551,555.843
1511.15,997.304,1907.04
404.283,198.415,337.746
846.762,491.751,569.043
1769.46,938.002,1003.72
1820.14,1299.52,2409.69
898.632,429.338,407.531
626.758,342.17,336.371
998.044,552.153,767.494
339.352,172.326,269.697
413.456,293.108,532.7
885.287,556.27,594.548
508.414,317.373,402.779
479.395,231.077,243.488
589.7,352.502,428.738
1893.23,1050.28,1121.06
296.902,142.701,188.606
1197.64,695.89,1053.3
1265.23,715.43,784.732
666.652,419.382,690.711
1418.57,732.423,632.163
1527.8,821.766,858.503
1970.12,1070.87,1755.78
341.766,222.509,398.634
432.575,222.403,187.492
490.691,285.662,342.83
1937.12,1111.62,1152.98
1178.77,557.33,477.797
1032.31,541.505,448.425
669.256,391.922,630.415
1812.36,917.635,845.634
931.673,492.89,724.633
1519.98,1017.88,2291.64
2870.12,1585.98,1701.87
2076.79,1321.38,2100.84
1817.52,957.956,810.269
603.464,313.906,351.451
584.455,391.304,694.675
1576.18,850.467,950.272
199.147,90.3191,86.1438
532.543,355.789,525.669
1196.31,689.959,537.015
1389.4,659.131,431.457
752.862,399.015,520.821
2365.27,1263.47,936.518
3277.56,1883.02,2781.05
1149.22,685.619,856.842
2034.67,1480.5,2795.97
1587.79,969.246,1356.24
5685.22,2861.54,2524
498.317,256.913,379.687
382.025,196.379,254.849
2538.12,1378.9,1097.61
214.061,133.614,200.859
941.375,484.613,445.715
545.74,352.262,500.994
1304.53,646.348,614.839
695.78,335.209,405.137
1968.64,1467.57,2801.54
2534.23,1475.7,1618.62
878.37,497.479,501.926
549.233,274.201,290.894
1081.9,657.924,1292.14
2150.16,1044.63,881.715
725.511,381.012,399.489
3956.84,2283.45,2519.65
960.693,480.094,409.71
676.985,360.519,447.474
3537.27,1787.32,1702.82
963.129,578.883,976.317
671.84,379.17,406.443
2615.43,1711.01,3005.03
2573.7,1429.56,1764.26
487.675,277.558,433.23
1450.99,754.823,1030.6
845.751,410.94,600.631
554.487,273.933,351.499
907.933,468.711,413.382
695.488,380.278,652.156
2073.22,1177.42,1470.92
1170.85,656.412,866.548
841.723,438.154,458.018
248.246,136.396,227.686
1136.18,623.689,653.562
1050.3,591.649,910.668
309.578,193.454,248.117
1130.67,661.89,613.09
640.478,370.492,471.34
740.549,385.48,511.908
3272.18,1980.29,3142.98
1309.01,846.662,1705.72
2228.21,1358.85,2216.2
364.792,167.106,167.423
1377.4,703.427,598.111
415.811,242.143,324.975
1444.68,832.146,1038.66
1768.19,841.982,675.344
1261.15,698.627,985.663
1087.55,676.921,1405.68
1273.59,625.175,583.504
1533.84,805.316,873.408
456.454,260.945,216.607
1282.88,631.511,586.487
476.769,304.755,436.484
1282.66,686.866,783.985
1260.13,559.531,388.514
606.796,345.806,306.163
3523.99,1560.27,1081.27
1029.2,531.076,645.732
851.659,401.8,288.178
1647.99,941.036,1514.63
570.096,365.96,643.867
1116.04,722.878,1224.69
398.971,202.679,231.54
1970.19,1041.78,1096.64
1433.93,813.54,1078.05
930.717,552.089,851.235
1292.24,706.684,844.23
1713.39,875.69,921.224
737.748,421.347,544.508
559.142,280.219,443.268
2886.33,1494.55,1366.91
2494.03,1469.73,1828.66
1965.28,1305.17,2373.55
1573.4,841.396,794.751
800.637,394.399,253.366
2218.95,1333.31,2157.81
1697.27,950.42,1034.3
1414.91,668.43,583.936
1578.91,770.832,961.094
459.106,203.815,222.368
326.182,191.8,203.978
1136.35,635.784,659.774
1708.95,1085.64,1826.04
905.614,469.447,494.571
1732.82,925.972,1271.14
1550.06,843.068,1058.05
217.591,125.826,132.006
1498.14,732.075,512.468
1425.98,691.181,482.878
447.477,260.898,346.634
1868.34,1126.47,2197.24
995.99,555.955,816.631
2200.51,1165.71,1309.05
680.798,372.315,423.97
812.334,408.705,519.73
1326.44,731.396,911.314
409.329,182.295,166.069
876.297,433.77,262.073
702.582,390.619,469.957
290.162,175.392,273.204
1258.69,648.157,721.549
1664.09,831.456,795.547
708.446,393.142,531.307
493.212,278.495,313.288
518.93,221.783,257.897
884.964,437.43,344.232
203.574,98.5145,130.13
1396.51,704.368,787.825
421.596,248.01,375.516
1183.44,813.066,1421.09
1370.26,839.443,1250.33
4798.36,2463.55,1977.58
871.185,572.707,1040.88
1352.31,762.517,947.216
513.794,306.041,508.181
826.855,447.964,668.545
4515.87,2324.81,2076.3
3831.67,2476.23,4214.44
2408.54,1272.78,1212.46
2336.54,1286.89,1450.55
2098.38,1013.55,702.029
686.577,401.731,522.808
417.724,255.485,355.154
1368.58,742.61,1002.44
737.055,455.699,779.737
328.144,163.191,168.483
3255.28,1778.15,2028.54
733.928,385.682,473.24
825.546,593.54,1064.97
605.808,329.678,396.912
822.069,483.133,565.704
863.511,456.57,524.177
214.379,105.069,112.21
712.236,379,453.209
606.046,282.182,186.932
561.048,294.402,345.166
655.899,301.952,224.2
496.623,337.17,618.868
722.255,392.061,408.002
885.061,434.498,333.498
569.279,310.439,384.303
3746.37,1761.26,1511.78
1316.84,598.469,417.041
3715.39,1937.03,2048.02
2268.59,1245.92,1742.34
690.621,343.57,288.026
806.356,383.764,321.084
995.971,646.963,1140.52
86.7903,48.0823,50.0801
844.754,512.124,830.367
413.233,182.868,211.111
1737.79,907.424,855.518
354.467,226.196,315.564
539.468,338.431,589.94
874.8,433.111,428.308
843.641,537.429,1056.32
1178.86,657.6,1013.29
1566.12,1005.94,1897.09
1126.09,686.631,1345.31
1002.92,504.347,531.61
1401.6,726.716,732.401
2077.68,1024.24,843.458
834.588,480.587,823.654
784.375,388.349,387.226
1518.34,794.397,1062.85
674.236,378.145,384.079
494.841,330.614,441.806
348.974,217.904,252.893
994.218,471.909,522.766
754.918,420.165,757.654
853.027,476.471,557.759
208.044,113.036,88.9895
971.33,614.167,926.573
982.41,580.41,689.361
873.985,513.133,634.727
165.452,104.656,151.79
733.484,352.415,267.663
646.424,363.62,366.249
1012.15,517.507,481.161
926.272,496.536,629.035
1380.22,966.548,1755.55
1675.23,916.088,1235.7
1300.8,638.899,467.237
421.673,206.516,129.566
1365.2,680.547,630.586
763.334,480.223,876.869
679.619,348.558,347.432
638.166,312.308,273.876
737.543,366.422,450.687
1382.77,756.694,1215.68
1471.83,798.047,826.834
968.017,545.136,743.327
1021.78,520.092,402.262
930.882,473.243,530.071
227.562,102.705,92.0186
1350.4,677.765,658.784
944.108,453.808,355.567
1155.55,776.426,1440.95
902.68,490.727,528.097
1192.16,558.383,564.475
2357.1,1438.06,2679.41
2148.38,1062.51,831.1
1453.09,748.335,745.435
433.858,204.348,191.248
847.649,495.384,674.062
1374.97,796.328,919.387
547.899,276.293,462.2
384.495,202.665,194.356
660.903,477.34,903.6
622.402,319.867,294.331
611.689,308.796,304.498
343.437,180.433,182.286
844.482,490.14,526.062
898.2,400.696,390.022
786.817,372.111,336.851
344.807,175.669,210.869
597.925,328.809,318.289
483.315,272.851,369.269
993.49,600.645,847.747
341.715,165.576,289.088
341.874,161.423,166.339
1365.15,813.659,1445.55
991.429,618.358,669.691
308.99,209.041,295.173
617.627,397.399,693.034
1571.24,833.522,701.49
987.47,471.076,343.166
1229.21,767.586,1187.47
634.218,374.971,611.92
663.686,383.745,558.559
646.27,309.118,227.581
1680.34,917.976,1140.66
600.314,289.676,292.992
1349.55,603.631,467.313
2224.3,1226.16,1388.14
226.302,152.687,207.871
634.622,369.107,578.988
1942.65,948.578,802.935
2120.36,1205.16,1370.36
2638.98,1779.81,3156.24
461.79,244.813,227.841
1528.48,730.489,601.521
1150.69,606.082,704.486
529.822,311.707,456.384
433.682,287.663,419.29
1460.61,864.69,1097.31
802.223,410.091,496.288
408.004,207.263,252.125
684.522,367.78,441.689
1467.15,857.088,923.605
823.974,472.529,543.942
325.318,174.459,246.988
268.601,148.881,314.626
1052.62,665.709,1094.11
891.028,486.681,372.167
677.803,387.784,576.569
610.894,336.045,310.92
982.636,510.39,657.49
1058.94,603.673,723.241
293.447,161.978,183.12
473.773,246.703,332.646
1838.17,1317.76,2683.08
876.147,465.901,528.571
727.408,486.634,860.016
1028.83,661.021,1439.28
732.851,383.192,429.195
736.607,474.152,601.797
1098.49,842.676,1646.28
764.448,447.436,873.915
1877.81,981.904,931.58
826.431,479.967,698.661
988.254,504.415,682.691
619.416,347.565,436.13
801.119,485.418,551.249
1273.84,647.657,762.791
556.805,291.294,261.767
659.372,358.415,471.719
783.986,426.774,486.936
658.421,402.147,576.356
459.653,263.64,337.43
1244.08,588.928,503.171
725.651,409.98,600.818
942.555,423.584,320.194
3144.05,1843.98,2587.53
681.907,283.05,278.78
606.721,306.465,224.571
1228,701.739,978.397
656.688,454.53,640.686
1227.07,691.547,922.26
1677.56,1057.15,1752.44
1368.48,825.114,1136.02
760.462,412.076,335.698
281.449,134.428,135.816
898.93,469.365,370.888
1004.84,540.621,554.476
1038.87,586.271,847.303
831.946,481.065,772.329
2682.9,1503.82,1765.56
851.206,502.863,599.801
2231.74,1083.12,853.592
821.641,438.069,571.401
1464.73,669.947,513.061
2372.29,1270.72,1459.61
1271.67,688.217,651.573
865.769,522.328,735.037
2315.36,1209.91,1261.29
923.396,462.753,418.765
493.645,291.909,321.462
993.617,477.519,514.771
1152.48,651.717,962.361
475.483,256.301,298.55
383.305,246.422,377.462
998.266,509.571,434.422
824.55,456.664,635.955
1002.71,650.327,876.17
1254.51,790.92,1511.79
832.58,500.868,451.163
1120.77,533.341,384.678
550.285,278.778,299.719
797.279,454.323,717.585
1513.13,842.349,1031.08
1832.64,1148.21,2117.92
1265.4,699.299,744.908
1535.33,1017.62,1937.99
1221.32,649.591,723.192
2848.81,1565.09,2093.41
636.352,352.764,489.981
768.04,410.058,313.025
1295.73,644.337,521.428
1024.09,532.69,484.137
1325.7,783.937,1218.64
386.682,179.679,190.529
213.1,115.745,187.79
475.901,275.498,272.489
451.106,257.173,315.135
281.582,190.813,304.484
635.658,292.228,335.488
2218.15,1242.83,1638.51
1603.89,828.343,869.456
2533.38,1379.61,1461.62
620.727,298.603,344.696
767.529,416.062,501.092
434.062,257.66,362.6
392.551,210.623,313.761
1770.4,1014.4,852.56
648.863,413.317,578.097
1303,714.498,786.95
916.056,502.138,602.719
649.421,371.986,442.279
3720.46,1889.47,1659.31
308.193,137.303,185.83
3112.64,1575.39,1412.27
1847.53,979.636,806.293
719.323,378.994,424.239
678.498,361.568,519.565
1157.84,522.37,480.387
325.652,149.695,166.786
1684.21,810.46,672.873
2282.93,1446.7,2601.45
471.778,283.334,359.971
1798.12,1147.62,1866.97
1109.92,644.215,844.824
3901.85,2853.3,6152.21
1715.74,1060.5,1718.97
398.252,223.113,227.572
4127.43,2878.43,5810.73
195.256,98.3641,85.5731
827.634,514.932,740.172
1705.86,856.196,987.188
666.213,329.007,382.51
1698.32,907.344,1045.84
583.206,323.161,315.814
3086.13,2195.84,4448.43
661.587,412.555,678.577
3073.17,1593.92,1542.66
279.491,147.084,128.991
526.596,284.471,487.187
838.457,447.615,863.421
3581.63,1811.34,1431.6
1654.22,945.259,1476.21
1805.57,881.693,861.624
1616.38,919.545,1364.55
396.408,234.432,303.551
399.123,216.088,290.228
673.376,431.884,805.895
605.125,330.944,301.579
659.542,417.572,718.749
1040.73,573.46,717.495
2384.31,1430.89,2118.17
2812.72,1864.31,3439.04
1071.72,503.086,434.848
2361.98,1130.57,848.148
1036.6,593.514,767.985
975.059,460.563,335.692
555.634,280.145,203.666
644.289,325.664,317.701
1187.38,702.295,1007.79
869.404,405.851,310.626
712.926,449.42,920.382
1664.58,891.985,829.685
1480.33,927.495,1398.15
1436.03,868.73,1105.72
606.268,332.822,334.41
440.853,217.331,251.19
1667.06,842.032,752.364
1182.4,679.163,801.677
1627.46,945.66,1187.79
1434.99,900.384,1438.01
1589.47,753.834,805.332
248.611,108.261,133.97
1975.88,1067.86,1269.36
1247.16,618.226,483.185
1140.27,622.303,791.827
288.566,154.505,130.19
484.374,342.247,648.217
1684.49,1034.63,1694.43
1027.35,594.393,684.199
967.453,478.268,444.044
292.917,145.937,109.56
2522.29,1385.64,1134.88
217.896,123.466,220.621
1466.87,1064.35,1972.78
2005.98,1042.03,942.511
950.17,606.104,836.928
473.829,272.805,457.761
1026.31,681.387,1199.96
995.814,481.42,418.027
616.862,303.621,227.483
971.006,557.11,775.417
4130.11,2244.98,2361.92
1136.03,775.071,1600.06
1896.54,1017.86,1063.48
701.644,397.791,790.716
954.728,500.818,381.18
2098.12,1221.6,1359.35
310.073,161.547,166.208
1107.35,646.77,785.228
2355.74,1526.45,2419.03
702.854,401.829,630.495
533.552,336.221,527.674
850.071,504.043,775.849
1455.33,861.237,1079.24
377.259,171.023,185.532
477.209,306.477,473.338
1055.26,712.817,1461.13
755.913,425.103,423.414
703.367,353.462,306.287
851.591,559.129,1042.58
470.016,260.219,273.491
1028.16,555.586,450.073
200.383,130.053,170.802
2448.76,1275.74,1209.88
1590.66,919.475,1343.21
1690.94,913.078,988.939
1108.05,508.649,353.743
1290.98,614.219,667.077
882.79,498.818,597.905
513.212,322.328,472.395
1997.73,929.707,704.019
668.388,350.957,462.268
668.526,433.516,729.915
1722.68,802.006,470.399
1360.88,709.788,681.807
811.957,389.133,318.339
2986.64,1480.04,1517.98
831.269,458.394,514.239
606.382,317,301.937
825.88,406.567,382.111
893.845,498.617,561.776
429.83,225.403,357.137
1130.56,676.843,1469.4
456.694,264.332,464.185
1348.65,681.098,528.817
1077.59,510.388,457.139
920.055,523.251,643.174
3106.44,1640.11,1328.02
2057.46,1231.53,1773.03
2139.89,1226.73,1956.6
703.166,415.294,618.793
961.927,449.617,329.028
571.942,297.146,315.251
524.736,358.648,318.449
1752.69,958.483,969.133
1474,795.886,858.137
1782.14,1079.95,1775.98
818.503,497.772,688.269
3729.43,2502.52,4745.47
748.901,416.115,475.463
1100.44,557.978,654.738
394.555,181.193,164.407
1715.2,839.507,783.451
748.298,480.422,638.009
1062.99,722.522,1356.02
865.165,503.859,906.815
622.567,362.191,463.875
1392.99,765.919,1138.67
561.334,295.828,296.731
1354.12,803.157,1237.52
445.032,271.725,457.203
630.199,343.882,333.29
764.579,542.909,938.325
357.193,193.499,312.259
1959.36,1059.23,1324.62
845.47,450.498,428.793
614.95,386.687,666.401
709.689,358.164,290.275
1157.99,661.498,951.158
1125.53,571.818,584.848
1355.49,747.403,798.68
1190.77,653.235,649.187
1170.45,482.148,394.171
405.457,255.75,356.909
753,386.679,446.018
838.542,420.284,314.653
1044.84,559.33,711.671
599.305,397.054,886.746
686.361,334.539,390.084
949.113,485.17,705.687
783.257,338.388,275.869
704.898,393.07,514.451
1450.3,746.43,817.743
276.444,150.673,170.915
2048.88,1102.28,1296.6
764.281,506.734,1015.04
2472.87,1707.67,3448.69
1107.82,525.6,310.967
318.889,179.106,227.474
517.952,287.671,396.5
394.555,225.909,206.565
488.954,249.724,212.972
790.809,493.349,798.198
1092.83,604.389,771.141
460.895,254.766,258.705
1182.69,694.644,981.865
743.073,391.104,608.73
1398.22,644.967,405.006
1806.87,891.167,1016.27
3434.42,1714.17,1535.15
513.866,237.541,175.715
675.251,401.374,640.755
370.609,201.44,105.908
2041.99,1055.99,919.251
1605.44,847.978,1021.59
648.065,308.895,308.316
1286.34,891.07,1759.39
424.7,200.937,192.433
896.314,462.75,588.226
1546.01,723.17,620.107
614.125,325.746,415.702
1468.54,988.206,1749.09
717.558,461.412,691.285
1126.67,554.883,391.205
1127.42,613.327,672.842
1202.09,636.719,787.44
2043.82,1133.92,1713.2
448.553,259.318,343.36
1078.91,532.832,518.003
613.849,315.712,373.086
461.101,240.74,314.563
955.62,500.471,521.876
1471.75,714.267,524.815
685.055,440.215,790.938
1001.32,680.103,1162.82
1897.12,1123.87,1871.9
1459.02,950.023,1295.04
1431.59,806.083,1521.94
1940.65,1188.62,2079.47
1659.55,840.119,960.406
934.89,567.076,743.807
804.642,435.513,536.568
1416.79,686.794,519.508
667.112,353.647,542.953
853.7,424.051,289.803
460.803,217.4,219.247
1336.77,716.566,730.387
1184.57,596.15,744.33
976.561,576.286,763.873
634.997,351.225,478.982
1334.99,765.834,936.826
377.405,173.216,147.375
484.977,293.142,487.334
269.011,130.516,88.7201
1967.12,1121.84,1682.72
743.95,442.382,689.449
829.034,570.889,936.333
2179.05,1415.19,2578.35
662.564,374.313,315.03
357.145,168.295,155.99
232.85,162.906,273.878
506.653,264.177,236.7
1030.39,547.661,603.315
587.646,279.494,348.74
1433.25,700.531,696.39
1143.42,740.174,1333.02
960.433,642.47,1101.16
315.472,129.364,137.8
1462.13,760.284,975.367
880.959,477.422,519.168
290.657,143.497,148.383
1027.14,667.366,1187.61
1348.03,692.457,595.903
7121.69,5061.98,10797.2
4417.41,2360.02,2618.51
567.575,326.043,567.47
535.541,388.771,660.885
1242.08,618.609,548.621
709.749,479.673,688.793
1174.31,681.272,1033.29
1371.03,824.393,967.379
318.457,188.022,318.133
903.18,540.044,674.101
599.558,362.61,328.993
1124.27,568.194,673.592
1662.49,1185.15,2487.77
1033.87,535.936,493.347
1483.45,760.709,719.915
2811.88,1439.52,1464.85
285.475,156.698,128.484
895.632,363.66,329.471
1008.94,517.515,683.596
725.301,358.491,461.844
253.77,158.671,206.85
265.32,177.759,359.653
1511.26,735.424,648.123
1848.97,1045.87,1431.37
776.791,406.332,647.246
2373.99,1175.31,1098.66
749.802,406.001,514.092
879.457,545.981,893.09
822.68,493.285,877.605
2756.44,1543.21,2112.13
412.834,242.258,265.304
1419.02,731.576,687.433
505.206,359.893,640.56
1329.35,661.931,598.44
1980.79,1127.85,1534.57
614.653,335.259,402.088
1175.77,562.049,515.164
1387.35,786.75,1013.48
930.97,502.109,506.168
302.079,186.546,171.414
1681.6,1010.54,1861.17
714.898,408.233,453.668
3387.8,1561.39,1168.65
1369.17,670.552,767.985
1483.29,791.208,828.857
641.05,283.238,309.279
633.437,360.612,286.012
931.824,482.496,592.894
2740.56,1422.09,1254.18
840.453,498.81,719.311
2359.14,1571.12,2982.39
493.045,276.966,258.302
2852.23,1393.62,1242.14
5273.05,3414.32,6406
364.972,255.76,352.603
2592.35,1432.63,1697.64
1344.02,733.337,1107.82
1796.29,1129.57,2160.33
1285.71,634.229,471.252
1336.31,624.405,480.566
340.811,188.156,221.184
544.776,325.217,445.559
1092.29,543.683,542.247
397.678,225.557,274.524
1207.77,604.594,897.814
1026.27,591.567,957.635
1222.82,639.011,594.846
1021.37,591.103,858.848
1602.18,996.176,1623.17
1022.83,665.146,1182.8
944.43,509.375,400.364
729.091,376.666,361.148
736.425,327.359,225.043
764.006,433.923,515.311
418.364,239.448,190.493
3277.83,1762.69,1764.5
1307.29,679.418,608.65
1279.22,779.22,1248.39
1243.1,660.392,750.114
915.305,436.774,561.123
1413.61,741.954,701.172
1382.49,806.638,825.884
1126.75,614.915,749.16
995.565,534.723,781.682
2323.59,1213.06,1154.63
278.007,142.348,192.206
1305.2,749.404,1152.59
607.378,386.827,535.026
494.315,235.231,246.049
891.073,483.008,639.836
587.009,294.159,307.685
570.193,378.215,794.985
1041.82,487.396,589.845
1710.58,888.847,824.002
937.908,466.464,410.124
1107.9,737.033,1242.09
861.115,423.627,383.781
326.697,195.458,200.902
630.821,349.805,338.343
1151.28,668.96,1003.51
492.896,277.469,289.721
1247.57,721.881,801.314
949.558,496.063,650.767
1077.96,752.312,1402.19
2409.58,1695.6,3462.95
1158.47,631.875,965.928
881.8,468.386,558.548
1137.87,611.588,659.687
1145.07,644.117,996.636
965.293,602.511,690.451
692.002,350.97,494.298
1864.46,932.326,897.814
946.95,456.105,359.217
1008.34,596.646,692.913
510.359,314.372,521.552
599.873,314.577,337.392
1188.23,597.6,634.042
249.5,155.447,123.12
828.853,392.571,528.971
418.119,227.618,224.402
1742.96,930.539,910.284
919.155,446.117,411.487
2668.38,1788.62,3151.99
1490.74,689.182,525.714
605.479,258.954,199.46
2159.54,1206.39,1976.77
816.611,395.891,379.817
867.444,451.315,635.885
317.262,167.671,158.276
627.48,366.711,465.107
3622.19,2210.7,3630.77
857.108,397.764,400.113
2651.33,1769.46,3512.53
1239.79,651.643,700.231
136.321,88.4892,148.842
1177.93,536.711,379.107
1158.9,636.667,597.452
1538.74,945.85,1495.7
1041.86,725.09,1372.98
822.469,427.496,458.338
992.553,587.016,949.755
4165.28,1943.47,1390.62
1241.17,732.104,783.712
1715.16,1282.22,2604.77
623.613,347.51,290.049
1079.52,507.044,493.428
2486.77,1392.59,2050.89
573.523,349.222,604.462
1034.79,569.371,721.513
3422.56,1845.57,1831.07
569.208,312.573,278.289
1029.96,479.554,471.267
698.773,375.831,413.05
897.135,549.919,958.531
1320.6,625.153,482.691
531.571,339.505,414.687
1016.16,519.704,613.489
1063.69,565.14,615.751
550.79,300.402,343.347
377.416,195.452,271.643
435.397,215.704,198.226
683.773,353.574,535.841
1329.19,663.59,649.726
1362.83,652.969,451.714
1272.83,673.629,779.266
360.242,165.45,135.436
682.307,367.09,472.839
1080.97,602.337,817.311
1726.64,910.235,909.128
1827.86,913.34,735.281
1461.17,794.925,801.248
1207.55,577.555,648.592
472.126,311.117,527.231
4345.79,2767.33,4792.48
3974.64,2120.38,2374.87
769.866,368.824,354.969
1238.09,675.426,692.357
329.823,191.517,332.37
4081.37,2072.9,1719.01
1329.15,726.867,726.197
2122.73,1201.92,1571.74
699.372,428.791,786.065
386.713,263.266,340.307
743.832,378.462,268.102
210.144,127.629,234.377
666.404,339.366,240.996
1483.13,927.866,1483.62
961.413,532.317,707.419
482.929,236.483,225.453
1256.29,708.381,934.232
955.46,512.383,447.919
1463.2,760.705,954.257
398.157,185.111,169.554
862.682,429.838,266.675
1107.15,595.994,696.397
3461.48,2372.93,5062.24
618.444,343.029,449.074
838.837,506.392,879.991
233.729,146.814,202.837
812.41,367.264,352.333
2077.12,967.154,859.43
766.343,404.308,448.851
1575.75,828.945,730.321
1395.93,978.535,1974.37
461.769,258.827,403.354
1103.63,568.578,849.985
2287.54,1239.16,1475.47
560.524,270.054,234.824
1118.48,600.66,613.618
1319.1,672.496,640.886
581.155,342.433,493.987
518.756,269.008,347.035
1277.94,746.952,994.58
2299.34,1028.47,730.088
552.254,262.808,314.356
2795.73,1726.07,3020.94
1072.8,662.169,982.903
368.938,222.25,351.765
920.51,608.844,893.267
1126.6,602.313,686.24
2419.12,1262.89,1227.88
836.081,401.06,330.807
1798.68,935.051,1113.48
555.241,355.293,543.227
491.848,279.175,254.806
606.371,293.115,265.626
2199.05,1068.86,1046.33
649.526,378.264,597.789
1161.44,646.333,846.305
1690.45,844.999,899.314
1113.01,619.056,557.808
854.47,498.163,765.078
1440.46,739.828,713.3
1220.57,621.39,605.737
809.919,388.081,340.409
1225.56,644.47,658.584
780.792,421.889,626.821
2760.8,1366.07,1079.62
964.734,576.936,641.298
1465.18,711.266,562.211
745.958,379.999,363.876
936.208,632.819,928.46
1147.07,789.843,1362.04
489.693,310.982,294.989
2884.77,1421.89,1182.38
5444.2,2735.43,2405.5
5025.01,3544.27,6860.2
629.297,348.666,339.699
3190.51,1491.94,1038.41
4466.6,2633.79,4116.56
1288.51,810.367,1451.12
704.987,367.743,439.431
745.61,394.119,475.676
1279.41,590.956,470.77
1615.43,929.357,887.581
1838.96,967.288,1014.03
341.488,199.182,310.318
1914.3,943.759,951.236
733.87,364.628,425.763
1234.03,640.279,781
343.348,149.435,130.263
1470.7,711.493,494.753
1995.29,1014.2,829.447
560.592,320.716,351.443
1598.24,778.8,539.617
943.039,579.161,1041.09
721.537,369.452,339.145
1724.09,1104.63,2091.23
1402.32,782.416,1047.54
703.789,357.142,438.851
249.4,130.403,151.392
267.025,139.052,146.631
1358.24,646.237,512.443
421.961,233.918,213.229
2407.05,1499.24,2160.44
1755.07,1055.35,1487.38
2214.1,1143.89,974.496
1410.73,689.575,722.904
2603.75,1238.48,816.914
1402.85,830.386,1188.01
350.721,167.027,208.213
5158.33,2941.66,3805.06
508.502,276.772,340.685
920.136,528.252,539.146
716.092,355.064,353.233
523.796,292.319,310.567
3775.89,2378.16,3920.5
1484.49,898.369,911.588
1097.77,788.1,1566.98
969.621,548.14,836.603
773.956,507.99,882.212
342.139,192.997,223.989
1001.02,591.082,798.293
885.908,479.204,631.602
1271.96,627.023,563.281
2531.18,1151.47,963.184
366.155,197.377,196.037
741.123,360.412,344.802
618.458,399.207,508.496
853.918,512.49,698.297
975.332,636.321,1012.7
1811.59,911.325,741.229
1094.01,644.107,517.421
382.627,224.947,256.866
384.154,201.173,200.332
1446.9,764.854,763.112
739.03,430.097,513.768
714.95,362.605,333.851
398.354,207.146,317.761
724.917,456.803,573.952
536.674,303.49,473.683
930.335,488.54,461.754
2089.8,1323.27,2153.02
496.394,252.068,358.433
1040.84,625.459,883.71
706.965,491.475,928.66
851.892,499.988,725.709
540.654,289.661,164.954
1311.87,695.52,961.862
2376.26,1236.65,1140.06
858.163,569.557,892.19
