P1(),P2(),P3()
4.74355,4.45991,5.14278
6.16816,5.18755,5.94257
17.3435,15.4138,10.7236
20.4453,6.97512,14.729
1.85418,3.61702,3.93188
14.8994,5.28921,14.1899
5.60498,4.98218,5.55211
5.22418,5.84766,4.08986
4.85454,4.42307,10.1713
4.45457,4.06645,2.9808
13.2248,8.14049,3.10638
23.8549,8.76243,10.5355
31.8978,12.3918,10.2051
23.8268,15.717,19.7042
6.87069,8.5446,8.70166
8.72125,0.665582,4.94087
5.92001,6.12117,7.28067
26.3777,19.819,30.3677
16.0254,6.16809,7.66877
6.03235,8.48371,3.33557
248.888,162.926,281.936
16.0292,10.5019,20.6123
7.23225,4.21442,12.7195
28.3008,9.17591,22.1114
9.01904,-0.541269,4.72543
7.9019,4.79587,7.92226
11.5422,3.85417,9.19962
1.21928,-0.618149,6.26875
8.01386,10.1003,6.45667
11.7778,6.72301,5.57859
3.74015,0.505854,6.80331
3.79804,1.33722,3.89627
36.8014,12.2961,14.6908
6.46208,3.68955,2.59036
5.44314,6.09858,5.09699
4.78359,1.20177,1.5135
13.778,11.2586,10.0023
6.71724,6.38283,2.34709
7.18712,2.74154,4.93414
6.39428,3.12268,6.23048
13.3301,5.67104,8.00078
15.6455,10.3182,7.951
8.43844,2.01278,5.05628
17.799,7.3577,6.64021
11.9131,7.66215,11.4751
13.1292,9.81627,18.2753
5.95743,6.39275,2.12737
14.8076,6.6684,8.26393
3.98045,2.365,10.5578
13.6121,3.84841,8.14863
40.9399,20.7497,30.1453
28.4606,18.8129,37.9432
7.98436,0.828744,13.0978
6.98566,5.19883,6.57755
8.4562,4.78709,0.724206
7.82865,1.788,3.91687
3.68878,5.33637,3.154
9.9212,7.26733,7.48379
29.0901,12.9026,9.93528
3.35885,3.0292,3.8514
14.9675,9.37702,7.99607
5.47139,-0.101861,3.44532
5.29055,0.065969,2.54402
13.224,11.8117,8.69188
4.29404,-0.170053,3.02826
8.5498,2.21695,7.34593
6.68445,-0.424937,2.25588
6.77071,6.71688,2.42836
23.0976,12.2921,19.0262
5.40287,-0.702379,4.27236
11.8849,3.47959,5.28851
6.40282,7.50018,2.88561
8.61921,3.68172,2.9791
24.6669,11.2899,6.3122
16.3051,6.34547,6.5876
8.3669,8.40354,3.02848
17.5238,11.3731,8.99911
26.7387,12.226,16.2753
8.89575,6.33497,8.64972
10.6481,4.28688,6.8754
4.42759,2.66824,4.03596
7.84671,4.37749,4.3766
7.67987,1.29431,2.11484
5.5108,-0.487442,1.47347
18.1852,6.29661,6.45324
11.3468,6.44681,9.00883
8.82187,2.0904,6.03643
16.3133,4.4055,4.67211
21.2327,6.66053,8.07355
22.5823,12.2697,11.1378
15.9434,19.5912,15.581
10.0965,7.49069,11.0032
14.7769,7.94041,3.04642
2.29596,1.36649,2.09971
5.95838,2.37228,3.47486
10.4747,7.87676,7.0234
14.0623,7.75542,7.90454
15.2018,15.435,29.8406
18.2303,12.4281,11.4512
18.7124,6.89749,10.6823
13.8787,13.5866,8.277
12.4075,8.68507,7.42479
7.33967,3.84942,11.8426
5.17966,2.37796,2.44581
5.95477,5.27326,2.09408
4.87084,5.95307,3.87922
3.17952,-0.021598,3.15213
10.0712,6.44541,5.4531
14.2228,4.362,7.96161
9.36083,4.1266,7.74219
5.21221,2.26366,4.6294
10.0093,4.08972,2.03699
14.4126,6.9137,8.30672
6.06646,1.59524,4.98452
14.2101,7.06932,5.95927
2.39462,1.38069,5.18844
14.0895,15.2449,18.6203
6.15699,3.15663,2.67494
5.33562,4.64399,3.50224
13.8253,5.90004,7.94935
6.17212,1.2048,4.64166
15.9059,4.75535,5.33723
4.46197,1.26492,4.91743
15.7433,5.47217,9.0392
17.4331,8.78926,11.8858
26.732,9.01406,10.1692
7.13458,2.3262,7.06017
12.3885,5.9631,7.8379
15.6279,7.34216,10.4057
8.71355,2.02618,5.2934
4.88275,2.54612,1.95756
25.8219,13.8516,19.6377
33.7448,11.9311,13.865
26.0616,19.4879,15.0776
6.83197,2.45673,8.56734
1.16092,3.34387,5.08834
7.136,7.90123,4.63376
5.93961,5.98869,6.14888
27.946,20.0441,32.0906
5.57969,2.64608,2.15011
27.9867,12.9977,27.158
5.56247,5.91237,2.87921
3.71847,3.07112,0.671489
2.96735,7.50308,-0.445484
6.80528,8.65225,0.463781
3.19459,-0.262468,28.1643
11.5826,9.22189,9.98523
16.9277,10.3535,12.8599
27.0528,13.9246,17.6479
7.82672,2.29842,3.63391
4.10637,4.38765,3.80547
8.28124,5.4969,6.16346
1.33761,2.74876,6.80359
9.57413,3.2629,4.32827
8.25946,2.72919,6.15398
22.2032,9.72635,15.6482
18.7326,5.54231,5.63079
9.29022,8.69752,8.47185
10.3966,9.33247,9.20874
10.2219,7.49683,8.46528
11.0674,9.95929,11.6676
6.63016,2.56445,2.35347
14.8911,7.28657,4.81053
4.03127,1.23522,4.94048
10.7487,4.86159,5.20208
32.1688,13.4646,34.0431
18.6081,17.939,11.052
17.338,7.98118,7.3314
6.4798,3.59236,5.38731
6.46337,5.47456,5.31615
26.4014,15.7052,16.9257
5.30786,2.65578,3.74799
8.17675,6.41345,2.66548
9.80663,2.61237,2.88729
3.63661,2.13898,6.45107
21.1238,9.07128,20.0736
4.88729,6.10798,3.80375
19.2043,11.299,15.1721
5.63747,3.26464,4.68812
19.3093,9.58791,29.4356
9.4495,3.36585,4.18501
10.4804,-0.45707,10.0987
29.8856,26.1946,29.42
3.56766,1.4224,4.85159
11.5868,8.15148,16.0924
6.87612,3.33113,2.30848
15.7492,13.5867,11.2301
5.06066,-0.330889,3.89546
13.1808,4.9118,6.36464
48.0273,26.2393,22.6897
7.35972,6.51442,12.8147
13.5681,14.0717,10.8293
20.8247,11.0819,17.4781
11.5628,3.34253,6.15944
46.8692,28.4546,38.5592
15.5692,11.286,7.32614
5.55845,0.6509,1.61381
10.7147,1.1517,5.15529
13.6711,4.69802,11.0632
6.21255,2.7369,7.19826
6.02317,4.97166,3.59132
31.6774,13.3075,19.6001
4.88501,5.56454,6.49852
13.7178,4.06439,1.27649
2.89637,4.80987,2.11591
15.72,2.46252,10.8857
25.5104,14.8164,20.1705
11.5744,3.61857,4.8475
19.7108,13.2087,17.5855
5.97712,4.92514,0.046317
7.99886,7.90872,6.66375
9.48538,12.1091,11.2309
4.29093,3.06906,4.4036
20.6877,17.0868,14.4776
9.26125,-0.05642,9.20858
3.41809,5.86856,5.62519
1.22363,1.35717,3.78293
8.2366,5.82,6.6355
2.47531,2.90087,1.9091
90.1386,47.54,53.1888
7.94006,1.18888,0.590689
10.6417,2.79826,6.8796
23.9226,17.399,12.5427
16.2058,13.7461,26.9992
19.2293,15.392,7.02487
2.13931,1.10954,4.45033
12.1764,2.60736,12.1336
8.68284,5.55373,6.8701
12.6067,3.47075,3.95236
8.40799,4.61912,4.91465
109.533,51.1447,108.439
9.42336,3.57203,6.68394
5.73428,2.451,5.69364
19.8354,16.9355,19.6109
6.2792,1.83539,2.30858
9.15165,6.80618,4.49263
17.6314,13.1559,17.5123
-0.0888805,7.45527,11.9889
1.37667,1.39628,3.26415
9.15657,6.79781,9.99441
4.71329,1.65452,2.13567
10.9175,5.14409,5.6642
18.3632,8.88548,10.3464
6.66095,-0.17713,4.45016
11.4341,9.27815,8.73277
11.6266,8.62847,17.1365
3.11266,5.4872,4.60255
18.9016,5.99981,6.6118
4.34429,2.73477,8.55033
6.96027,-0.13479,5.12137
10.267,14.0962,9.26929
11.5357,9.33557,8.17606
3.16443,-0.180976,8.45649
1.98175,-0.067557,5.44181
12.9457,6.27911,4.76758
24.7739,13.6964,25.8041
10.0763,9.1154,5.02275
8.09232,7.48521,3.87101
16.4406,8.98362,25.3345
13.6602,10.6529,11.6445
13.2934,7.45626,14.4676
34.0063,23.6346,24.5369
39.0499,22.6375,32.3824
15.0616,15.9378,6.28732
6.99817,-0.362327,7.25115
6.98249,4.89832,2.95024
10.3968,10.7314,7.33712
3.37884,3.64069,6.12208
19.519,7.67934,11.0221
7.89494,3.68061,4.77964
1.23272,5.10916,4.05948
9.19007,5.16349,7.79972
26.6852,18.1083,16.9577
10.3802,9.94151,9.37761
5.61926,2.15723,1.94133
14.0209,12.6857,6.96375
13.9567,8.12311,6.32957
4.6065,0.647071,3.03397
12.3678,4.20812,4.18729
2.51178,0.582274,6.6578
4.25083,1.90996,5.10595
11.1379,7.50671,2.23291
10.9673,3.41212,8.44461
4.69237,5.7863,5.485
15.7859,13.4906,6.29862
5.44333,3.94062,5.02982
26.0939,25.8998,26.0262
27.9433,21.8994,28.2239
9.62861,2.05105,3.87271
14.1872,12.8392,19.2797
22.3054,11.7117,11.6537
11.2195,16.8347,19.8571
2.59903,5.76131,8.30719
7.85146,4.47629,5.96994
9.56766,3.91867,7.35048
2.70027,3.7514,3.73733
8.27971,0.702346,1.42544
15.379,11.0515,25.2524
21.3487,9.5384,14.7326
17.1235,7.09133,9.29761
23.7368,13.2159,14.5813
-0.324993,5.53147,12.379
5.30997,7.62296,4.68865
2.91253,3.18034,3.92801
12.6266,5.04248,6.09094
6.97721,3.32899,0.405332
2.71358,2.33545,1.98065
5.57928,7.35174,3.72858
9.59543,4.50466,4.12639
6.38378,1.08418,3.59408
16.0619,12.9919,10.0037
5.91869,6.73232,7.54075
9.65022,0.3771,6.15633
9.90323,7.25665,2.16908
7.25565,9.52465,3.1347
3.26511,-0.781106,2.57409
12.698,9.76742,10.9351
22.028,7.82239,15.1448
24.3701,15.1188,20.4725
6.24469,-0.643713,1.34522
11.4902,2.50823,3.14723
6.30348,-0.346252,7.32866
21.7313,10.6016,15.9173
16.0553,11.0129,4.97416
4.57892,3.04822,8.45811
2.42592,2.67382,4.57958
13.7022,5.43617,4.33553
5.8548,0.603124,1.94792
9.5875,9.15074,11.2796
3.28818,3.23421,6.7631
8.47218,5.74973,8.71644
31.1382,9.97038,25.5265
8.63336,5.7267,9.41895
9.02635,5.29159,3.78769
7.4621,4.75508,3.62345
13.5429,2.41241,8.59212
10.1301,4.61802,8.83003
8.5908,-0.07499,6.47114
7.18092,6.64261,2.66613
24.1399,8.20563,16.1755
46.1311,35.9712,45.6726
23.0858,10.3469,11.9437
6.60815,4.05967,7.6628
2.33886,2.41904,4.68337
30.6232,8.65254,14.4169
17.2092,8.53493,3.6073
12.3998,4.4489,12.529
8.62491,5.29195,5.80577
6.55558,2.04519,8.75171
5.27515,8.12882,-0.20532
38.5236,16.973,31.0197
7.93011,2.54648,2.63602
22.9559,13.1149,18.6282
2.33315,5.17539,2.00613
5.70481,3.79265,5.67397
6.54169,3.27099,2.85125
24.7623,12.3598,28.5129
8.38368,7.059,3.45867
25.1266,7.08564,19.0778
5.02866,3.97217,0.781234
25.3949,10.5416,13.7709
17.402,10.6474,8.2519
12.5621,10.4871,9.28663
5.88455,3.35294,3.45863
10.0878,5.56992,5.74765
8.35648,2.23719,3.76287
13.9057,6.69753,7.51518
14.6685,7.44035,17.7945
7.94711,4.10769,4.53651
21.7605,6.6418,10.6257
25.8169,14.4154,22.6554
10.7421,6.45671,5.05014
18.4228,22.1395,17.4747
4.94193,2.62232,2.85093
4.87271,2.83311,2.85079
10.2832,2.19139,2.6242
12.5713,10.2822,11.7846
4.32444,4.09563,4.43897
12.8875,-0.45184,5.55798
5.18811,-0.908937,4.55052
5.6545,2.81059,2.54046
6.61627,6.0242,4.37768
9.44947,0.561539,1.57815
7.34706,1.15288,3.66788
3.6659,5.41623,4.95464
20.7106,14.6992,15.0814
9.95502,9.58405,6.57105
5.11789,6.30022,7.79298
4.74349,1.24041,0.661553
11.7339,3.16755,6.45411
16.198,13.6242,20.6818
5.60848,3.36445,4.92555
4.6243,3.09732,7.54066
8.90756,10.3244,6.81224
14.962,13.0531,12.5429
2.4209,0.334865,4.57632
6.50399,2.49709,4.58256
3.53362,0.838802,7.16828
9.2564,4.08191,5.48754
5.28038,3.22865,4.14978
10.2044,3.97677,15.5278
6.59808,5.29293,7.67233
8.66047,8.92703,3.87747
5.32976,3.44066,4.18122
1.39504,1.1608,1.89654
5.79386,4.98831,4.62767
7.8143,11.612,12.5479
7.86494,2.50404,4.3414
13.8994,1.59308,5.30969
6.87137,1.99024,5.88224
15.6088,5.77353,10.172
8.41332,5.87264,2.70817
9.50623,3.74354,6.40752
15.4018,4.31527,5.93366
12.2551,9.05665,9.27216
8.84992,-0.025079,5.88433
14.4267,9.47625,19.2188
8.8185,5.14233,8.44954
41.4977,20.9601,25.7034
7.63574,2.94035,5.41638
21.8596,18.8794,18.0244
10.5315,1.40294,4.86941
7.12451,3.03193,0.650743
11.1797,4.72003,6.97162
9.17477,5.28424,4.07323
23.3671,7.13075,18.0517
7.8449,1.21118,2.26844
10.2113,6.72902,8.67594
28.7262,14.4905,25.2381
9.95481,4.37445,8.50294
-0.09212,5.26873,12.4377
15.231,8.55062,7.14345
16.6766,7.11521,8.11322
26.597,14.0172,4.70969
82.1202,42.1557,65.6589
8.80666,1.22128,5.28845
12.4326,7.85622,10.8879
22.9346,21.8421,18.1511
6.16287,4.93419,6.76369
8.33719,4.27746,2.83937
5.41038,1.5786,5.00212
10.1222,4.00917,6.74529
7.93401,5.81286,8.11317
14.5603,7.65186,12.444
20.0764,14.7623,11.2247
11.8806,5.56342,7.16212
2.57987,-0.302976,4.36732
2.96948,2.62564,3.3461
10.2953,1.03275,4.28627
16.6377,14.1829,9.22155
23.014,5.80443,9.67437
9.54576,5.5337,7.89438
15.2347,4.19906,10.5525
12.7841,3.10211,6.48246
11.0331,2.52233,8.68071
2.14944,2.36217,5.25767
3.8989,4.56127,9.17078
13.0372,3.63249,2.41421
3.70522,1.88178,2.65016
9.84943,3.15121,6.69711
4.03868,0.793652,2.45788
17.9446,5.20898,3.955
4.67542,5.01896,5.39499
12.908,7.18826,5.83327
14.1318,5.17542,7.57013
4.07664,1.61097,0.8402
11.7838,8.61135,10.7101
34.3705,16.6619,25.7037
8.87267,6.04839,3.2006
8.29329,5.33363,4.21743
25.7427,12.3618,22.5624
4.05395,-0.331176,3.17703
39.1584,21.4295,38.9903
5.9152,2.41317,2.46753
4.43116,2.35895,8.06964
18.5181,3.86618,14.2335
17.6142,9.88407,11.41
20.6349,10.2638,10.9289
7.2149,0.474242,2.51199
10.8961,-0.017756,10.1388
12.8435,4.36494,5.59308
3.13912,4.93027,1.55612
1.5698,3.76735,6.55355
7.58138,4.78336,6.79158
11.4501,9.1645,6.84527
23.5945,13.7323,18.315
44.8983,25.9272,57.8068
8.5969,1.98347,3.37703
8.06525,0.5181,7.47148
8.85746,1.36579,2.61925
5.661,3.24108,2.06762
8.43183,6.6511,5.82565
9.96987,5.34709,7.58697
5.44889,-0.231176,4.52074
26.9422,27.4592,19.4892
14.6493,1.86025,2.44943
11.9674,2.89753,3.56272
11.4547,5.66921,9.68226
11.953,9.81967,9.25625
13.8304,3.45018,5.52293
7.70034,4.34364,6.08985
1.9202,2.40273,2.92458
4.96868,1.21738,3.61745
2.17357,4.06981,4.43713
11.3177,7.30883,7.79686
47.1466,14.8907,23.4796
7.49351,5.09875,5.35914
11.1078,1.11324,5.67046
-0.0788656,1.21104,2.66199
12.3116,5.47932,9.68786
4.87877,-0.238378,7.26469
16.2922,6.15182,5.66859
16.0305,11.4322,4.40258
3.32046,-0.536835,3.03283
3.02422,3.79432,8.7238
4.20893,3.04975,6.7623
8.54134,-0.121337,6.55232
12.3873,9.70001,7.3768
6.41315,4.02895,3.07724
7.83055,5.84633,3.18154
17.9693,9.1417,9.25248
13.4935,2.96181,8.08101
6.24028,-0.525143,5.05479
9.31781,3.06698,1.47484
15.8115,11.2282,11.2306
8.81924,4.25297,8.701
10.9808,5.58679,10.3468
77.166,35.1202,27.3267
7.40904,2.28241,3.53129
26.2073,10.8692,18.5308
-0.281172,2.29088,7.3546
40.2738,31.8983,44.888
23.1177,26.224,22.2037
7.2629,8.79677,4.74309
3.51476,3.21125,-0.185274
12.1466,7.24815,13.1603
1.33136,-0.010778,6.21525
21.2854,9.39751,12.9222
18.5755,3.52858,9.42951
7.4815,6.05863,1.31967
12.4631,7.22441,15.7971
10.1913,4.24262,7.73934
8.37822,8.93579,6.63715
5.25239,5.81072,4.12679
10.5908,6.44497,14.1093
8.8642,10.6989,3.03528
3.52206,5.05886,4.75901
17.4355,4.57817,7.02403
3.39363,1.14472,2.11248
2.46871,1.67722,4.01309
6.19454,7.58191,2.14253
4.46803,6.89767,7.59008
5.1163,-0.506824,2.56447
29.5555,19.3348,33.2661
8.19038,3.03265,6.74799
3.97605,2.72521,2.15011
12.441,6.25262,15.7121
7.3589,3.11848,4.75506
29.4545,11.7492,22.0158
11.0048,6.57964,6.70555
8.43596,10.8963,7.42375
1.72483,4.6343,7.25745
7.36302,7.63743,6.04333
8.78035,7.26794,4.87978
9.95695,7.07906,10.2219
10.0377,-0.25225,10.5987
12.2949,2.86592,5.70592
4.87525,2.48771,4.8353
6.41991,1.3631,4.93792
32.6568,13.7134,20.8815
13.2799,14.0156,7.90691
15.2895,21.0125,16.8037
4.58332,4.80419,5.5206
21.3537,9.09071,3.334
11.2852,3.12874,4.47304
11.673,4.18754,2.77592
4.54173,3.85658,3.92245
4.89085,1.16463,2.49442
19.4372,10.2803,10.363
16.3432,8.77518,7.10378
4.75727,5.78337,8.26586
6.24077,7.13815,5.10857
12.2634,4.13985,6.02649
48.3341,24.4746,34.9217
8.13907,6.30523,9.52509
4.56553,-0.241334,0.786459
3.52952,5.2798,6.54836
15.3799,5.53525,10.9685
11.215,7.06716,2.13332
11.7983,4.24606,10.1606
17.8097,11.074,5.19158
9.73964,6.05813,1.99419
-0.386708,1.89704,5.90281
8.79618,0.004889,3.16856
7.18144,1.78778,0.734547
10.7485,3.1704,6.86828
19.369,3.38046,8.18597
16.5693,8.60768,7.2097
20.8672,19.4354,9.79637
33.6069,6.60477,23.7713
12.365,6.22237,8.20615
24.8628,13.2818,28.2077
2.83545,6.20916,3.58214
15.2586,5.38002,15.7964
17.4945,11.1625,21.3573
8.26292,7.99938,7.87427
16.6716,4.45924,7.70279
21.5935,11.9929,15.4545
2.40899,-0.188694,5.45514
5.89998,5.23543,3.54517
26.5391,7.22181,23.1518
7.2179,4.37374,7.29037
15.4325,8.5315,17.7871
20.2464,4.18511,11.7668
20.8116,13.3773,11.421
10.6401,4.36284,1.56657
4.6491,3.14542,5.44162
10.0212,10.3342,6.54012
16.0387,8.23863,14.1401
15.117,7.46593,6.43112
19.4116,8.02671,25.3333
3.89002,3.42563,9.90668
19.5394,13.7653,13.5664
4.19976,4.55628,7.67252
8.07937,3.18225,4.2718
8.28331,2.02748,8.28305
6.46691,-0.119643,6.97232
18.1226,7.3376,13.5056
9.3556,4.73891,6.85048
9.91081,5.50591,3.45278
35.4651,18.8548,29.3971
11.3666,6.9387,24.3494
16.0095,6.0714,13.149
5.31796,-0.257756,3.76571
7.69987,2.39956,8.02854
7.47282,2.18329,5.71955
9.90232,4.94997,2.8204
2.54802,3.14925,4.07587
5.63717,0.087374,3.29325
11.3232,1.83217,2.56328
45.6119,29.1254,45.7819
1.47347,3.30614,3.04543
10.8565,11.458,20.4299
4.91963,5.8635,5.44892
8.7713,8.70929,3.88735
7.22427,6.45686,6.3333
20.2301,7.96215,18.3139
8.60153,1.15015,5.93651
25.0641,14.3548,20.3183
17.7018,13.1732,15.8354
12.3611,5.04002,7.22648
4.65982,-0.746623,7.8829
21.7188,14.9678,12.0548
12.6583,7.63356,9.1005
7.96576,5.90846,3.35011
3.03654,0.706865,6.5854
4.8545,5.00652,2.53026
15.0063,6.6686,14.606
6.96149,1.31004,4.51679
14.8428,10.7294,7.67922
11.1658,7.6489,5.52157
11.0774,5.38055,7.59961
10.045,4.61927,3.6069
15.9817,13.6336,12.5281
24.831,16.2174,24.2603
4.79189,3.36544,2.19926
23.4681,18.7739,19.3111
12.3989,5.60436,6.31318
10.5965,-0.764723,8.34388
5.80044,2.59284,1.06909
3.10187,4.04304,2.64888
12.0639,4.38329,6.14945
18.3009,5.86271,8.98421
10.5104,7.7236,5.66713
4.40562,8.27811,10.5988
13.2273,9.75831,8.49901
19.0735,3.06278,25.1388
5.49445,2.66538,0.287915
13.7089,10.2812,11.7584
2.1446,4.32548,4.29459
7.76253,5.61763,12.7957
10.7048,2.12367,9.48814
16.4524,9.12194,9.31282
2.60995,-0.341634,4.77446
10.8317,4.69704,11.3307
6.2232,-0.071884,5.66663
15.3923,5.75202,13.3212
8.65673,3.55127,3.45146
36.3442,21.2284,30.6998
24.7895,7.94025,11.5254
6.97781,1.63555,0.145055
9.11753,4.15887,4.9951
13.7992,3.87885,2.86196
3.51838,2.35827,6.35236
2.63523,4.93302,11.1275
19.9046,13.7923,12.4481
23.0087,25.2389,17.4299
16.0761,10.9239,18.6851
2.93658,2.61051,5.72316
9.23895,9.48297,15.5435
14.5225,8.0829,15.7622
18.4669,5.58712,8.27094
17.8032,13.3147,12.0456
3.5589,-0.119301,1.63408
6.7451,4.12507,4.99341
13.9917,1.8897,11.2792
9.32965,7.0966,15.4143
4.87422,-0.396317,3.76488
4.39873,-0.442876,6.2192
12.1311,4.96575,15.6575
-0.252971,7.4664,34.0995
7.57313,3.78305,4.22542
3.16924,2.99702,7.07658
9.72919,7.4669,8.43964
4.96902,2.73528,2.97283
12.9062,10.5093,8.1631
5.61204,2.3274,2.09861
5.88147,4.44032,-0.242738
25.8191,13.8301,23.7141
5.09182,-0.162335,4.45708
37.734,9.02934,24.3082
8.39186,4.03943,5.63485
5.88877,2.71099,7.60458
9.89692,2.47272,3.89709
15.1271,14.8372,19.077
14.6645,5.38686,1.24108
19.2882,16.3038,17.2325
33.1835,16.6462,34.285
11.3056,4.47323,4.70505
7.98144,7.78763,7.72428
5.13515,2.24224,5.04592
7.03758,8.60485,9.92489
3.2741,-0.527491,4.59265
10.5853,3.04379,6.99382
2.97051,-0.767188,2.53118
4.30636,-0.475841,5.9207
10.0098,8.9405,18.6322
11.6863,7.01057,4.94101
18.5557,5.26757,6.57973
2.62715,5.04036,5.55445
6.49488,7.05815,6.45634
13.1902,4.29955,12.316
28.5462,13.0858,24.6748
9.19094,11.4554,14.5428
13.5808,8.11017,6.82202
12.5008,6.84364,7.91888
37.8278,23.2401,26.3565
16.0254,7.509,9.75317
10.1709,14.6489,12.7255
27.4131,12.3927,16.5854
11.6886,9.87483,9.73623
8.81166,9.35688,8.86057
9.69931,1.48071,4.38603
14.6115,8.24044,6.54946
50.1441,42.3773,58.5484
25.7172,15.8793,13.9825
8.71408,2.47537,6.24663
3.79364,-0.210841,6.25452
14.9064,8.97889,6.09219
7.87939,7.90603,3.8733
9.09436,4.39029,5.86761
22.2556,9.64667,28.7116
14.2722,14.3464,17.093
4.42168,3.39437,11.2308
28.1144,8.2047,24.3662
23.7486,12.5288,19.8529
4.08323,-0.586353,1.90842
22.5428,11.7416,13.409
5.28197,4.52941,12.3449
10.8901,6.40166,12.1901
5.22963,2.45909,2.05942
4.15306,4.34849,-0.289667
20.3191,10.0656,4.08099
45.5429,16.4517,28.8069
5.10122,2.59341,-0.345054
12.9763,6.50415,6.01934
11.9775,5.19113,3.71462
6.81445,3.84854,7.55122
21.4682,10.2157,10.5333
36.9651,32.3856,33.0479
10.9571,7.14047,7.70003
42.4875,20.8012,18.1044
8.53578,2.61214,2.95119
4.03004,0.986972,3.01223
2.07501,2.77839,4.70826
4.8682,2.44967,5.17487
6.44808,7.43825,8.08723
13.8162,6.15955,7.09052
10.5881,1.13117,2.68664
6.60527,5.02294,3.73848
7.00471,-0.350207,10.5666
11.1989,4.20718,3.91018
12.161,10.4526,6.14267
8.1937,1.40816,9.35025
3.82268,2.60391,1.49002
10.3848,2.67754,1.01528
38.9026,14.3597,26.3952
20.762,13.3088,11.8045
12.2406,12.2268,6.7121
2.53928,-0.488839,4.4593
17.1531,9.20788,9.39057
11.4327,3.28534,5.2558
4.80057,3.76428,0.307114
47.3329,13.6074,23.6011
9.53014,4.2641,7.88809
17.6923,8.42997,12.4493
21.3162,23.5179,35.0456
15.8627,7.81925,6.51688
7.89271,5.85746,2.72024
5.62719,-0.484589,4.3453
7.83783,5.1798,8.45785
28.7693,11.3682,26.579
6.72113,1.79094,8.26001
3.85496,7.39125,10.7217
25.9907,11.2539,7.54344
9.29695,9.64684,6.68563
23.5818,7.48271,14.1449
19.7092,17.3553,17.4494
18.43,12.2601,6.48466
5.04503,4.79244,2.11509
28.0718,19.8901,22.768
2.23612,0.359468,3.55355
14.6529,-0.0157583,4.43187
14.3204,11.7086,7.3424
7.37965,10.7179,16.5446
9.02456,6.45536,10.5297
12.2177,8.15243,12.0289
14.272,7.21453,3.60306
1.93344,3.05961,5.80604
5.39576,2.432,4.94871
7.88902,-0.262095,5.10455
4.50771,-0.125411,2.16038
8.62726,6.19259,7.47142
12.9401,7.44659,5.90845
40.1174,21.1187,17.0328
15.5059,7.31893,4.20177
16.6197,10.1486,9.74802
15.8314,7.71225,22.6187
5.70244,-0.216419,4.58982
12.9129,11.4676,22.0937
9.59883,6.27071,14.77
25.9183,8.78683,10.4516
18.9896,5.69215,7.02987
7.61245,3.3786,2.34497
9.01764,7.33622,7.58806
3.94197,1.68461,1.31984
8.57107,8.17488,4.31553
41.9199,24.3823,27.5324
8.3437,4.9002,10.7262
10.2228,1.78111,7.1345
28.4534,14.0913,22.6387
29.4597,10.1084,21.3916
6.15772,6.71443,4.43123
12.7754,6.16718,8.45907
3.71124,5.97538,3.10416
3.98794,2.33779,5.84315
7.79671,3.14554,4.82628
9.66952,2.73544,7.2122
8.34634,11.5014,11.2175
13.9556,6.25126,8.49356
5.67098,4.09901,8.67772
42.8023,29.9072,36.7468
14.1679,6.64189,6.03755
21.2308,15.6059,25.2505
3.93932,3.39604,-0.070209
9.43088,7.22401,7.0584
30.5737,16.2464,21.002
3.60252,4.41898,2.46901
1.85725,3.85584,4.21369
3.70946,2.33926,4.85599
3.3609,1.1151,4.47697
2.66041,1.66161,2.67407
7.51425,1.50129,8.30546
7.84664,5.46781,2.94082
7.84064,0.390461,3.62311
13.0125,5.81855,14.8068
29.9742,23.6349,22.3972
13.1831,8.50158,5.49705
1.70331,5.17794,0.62195
4.64079,7.51178,10.6792
5.98979,2.29358,4.35573
1.93464,4.86522,1.31464
8.31199,2.30835,5.10163
7.39508,5.88721,3.49546
7.06186,5.14283,6.47958
5.62787,3.35891,8.37219
22.6897,10.7059,18.9655
21.8673,10.3185,16.1057
16.9267,5.53993,13.9386
20.6737,10.4515,10.2159
12.1296,3.74136,9.92587
8.6489,3.19015,1.13718
8.72208,3.01138,7.90615
16.6276,8.25492,16.7562
9.07212,1.49731,3.49634
13.9224,5.87919,10.5469
22.4511,12.6603,12.0712
5.90839,1.42935,10.4613
17.6854,9.80437,8.35438
14.3565,7.35919,9.34994
17.0472,11.0931,15.232
4.21408,7.77407,4.63716
25.374,7.86928,8.50816
16.7939,3.81406,6.25575
22.8587,18.2791,38.0083
11.9984,2.27289,10.196
19.8489,12.2654,21.0079
9.82984,3.5727,4.83256
15.8284,6.04253,10.3075
4.0805,4.30491,5.45639
15.1554,11.2044,25.7909
6.62706,6.20716,3.90046
10.14,12.4415,26.0171
13.7058,13.2066,11.086
3.04735,1.552,8.82503
5.16682,2.48943,6.46034
7.88727,4.02456,4.46434
6.00598,5.78282,5.07233
22.5788,7.98731,4.95607
7.8864,5.63549,4.05623
118.878,76.0898,128.346
7.55564,1.30007,1.14065
16.8836,9.17432,9.71308
21.1911,5.34485,13.8634
10.3321,2.98011,4.71069
12.618,11.7156,12.1702
9.78022,5.26313,6.55959
12.2469,7.6567,9.06144
28.6449,22.8669,28.8632
9.25101,3.58377,6.21309
3.92141,1.23251,5.36464
20.3263,5.22427,14.5448
5.94611,3.1711,4.29873
16.1835,13.6987,13.5936
