P1(),P2(),P3()
2333.72,1613.92,682.972
2314.54,1630.17,622.374
2407.95,1696.47,686.706
839.903,609.131,217.719
909.146,687.629,232.994
1054.77,737.867,291.048
536.027,332.139,150.733
522.971,380.235,137.544
2686.9,1784.15,697.238
2268.87,1657.84,635.264
1694.35,1181.13,475.761
2599.68,1888.59,665.135
928.501,583.147,246.899
872.997,675.296,213.865
518.253,349.034,134.801
1214.66,827.248,334.094
524.721,391.899,154.533
366.358,235.545,101.065
841.928,609.174,214.858
933.543,637.466,251.639
538.378,388.418,179.408
2008.19,1355.19,542.366
1068.87,710.232,240.075
854.022,564.71,199.633
962.323,693.665,276.908
992.565,700.465,298.47
256.511,190.889,58.4088
1714.8,1134.74,490.512
2301.8,1605.24,592.484
3087.01,2055.88,853.245
353.469,235.629,105.522
915.023,574.823,224.722
647.348,498.375,182.866
2464.13,1698.16,662.73
1669.53,1112.29,422.416
839.892,552.822,215.812
514.592,316.382,136.958
1215.22,805.617,326.553
446.48,266.312,127.792
1587.75,1021.07,392.956
701.818,447.421,179.31
1163.22,811.973,318.644
3420.82,2337.04,905.652
1202.34,843.67,331.895
925.635,644.159,240.769
835.21,536.508,212.344
1259.29,863.241,332.212
1222.01,823.802,312.003
715.08,573.501,210.114
818.092,609.261,221.613
2452.99,1749.56,649.545
6465.11,4525.12,1787.26
2377.58,1574.69,585.372
965.815,644.967,222.28
474.886,357.904,111.337
2826.32,1865.25,677.686
1470.92,1073.49,390.73
1523.98,1023.89,389.9
1013.49,704.195,254.577
892.558,617.519,225.171
668.515,460.882,190.468
4401.36,3062.3,1187.97
677.011,463.648,170.602
2717.59,1964.49,787.816
479.315,340.539,131.613
782.481,523.264,211.397
633.169,477.099,156.125
3370.23,2293.98,899.289
984.368,635.9,269.867
2562.66,1862.56,703.781
509.866,356.217,112.123
2557.49,1752.16,661.089
1867.2,1287.74,475.19
1678.21,1114.71,440.663
688.456,422.294,158.863
1115.78,756.992,267.765
749.648,494.719,191.287
1386.57,1031.75,393.518
1980.85,1473.03,536.454
843.711,594.769,220.651
1948.05,1402.18,552.569
3333.69,2146.54,808.537
1110.21,809.671,305.014
2905.28,2072.95,825.47
543.193,366.232,132.093
569.271,354.311,132.079
774.325,542.139,193.42
1761.13,1210.22,492.464
629.444,482.563,173.897
931.75,644.816,222.798
442.81,327.106,113.052
569.45,378.059,153.046
828.627,630.419,242.768
578.947,411.154,168.815
644.706,402.288,169.788
685.59,546.623,171.464
2569.06,1822.92,657.142
1313.5,946.405,351.105
933.789,706.022,281.298
340.349,237.041,87.1553
1100.39,746.755,288.411
2533.8,1798.42,718.175
720.848,487.445,181.555
786.43,519.732,220.066
1325.76,914.436,364.224
2097.2,1405.31,553.29
382.09,258.486,92.6316
700.399,484.71,173.256
592.362,399.88,161.828
967.64,641.191,273.754
669.038,419.865,176.978
1493.44,1064.68,412.776
996.808,676.293,283.233
1079.05,788.703,278.747
655.976,464.066,175.122
224.504,152.08,68.6544
749.386,594.831,196.767
1600.43,1161.2,435.786
775.494,490.404,205.14
1043.93,752.308,283.969
808.137,479.024,187.224
1580.88,1156.35,418.197
869.332,613.264,216.817
972.623,728.354,264.752
1338.18,893.528,333.366
1592.51,1047.66,418.216
773.992,484.492,212.433
2178.67,1543.62,589.879
1114.85,824.233,301.954
4537.77,3122.01,1156.34
793.574,573.035,232.638
2946.96,2150.94,778.437
852.152,602.293,225.941
566.45,384.193,130.074
1198.97,788.003,300.162
928.477,660.424,264.323
2446.71,1693.07,715.175
558.49,412.118,161.844
1311.13,925.902,324.594
3434.62,2479.05,931.811
1177.48,790.445,315.294
907.788,609.873,243.772
1587.1,1067.06,438.345
1628.66,1143.52,418.322
2342.7,1592.72,596.969
9541.02,6795.57,2656.89
783.666,548.128,199.846
1593.26,1120.62,403.785
3117.46,2275.21,900.113
919.287,616.419,250.369
806.719,539.746,198.937
652.038,382.86,164.212
1067.22,748.917,271.529
1111.4,782.286,292.317
1752.03,1232.19,481.4
2345.64,1646.23,614.467
1289.06,884.342,287.212
339.987,241.702,82.7319
500.948,269.564,123.61
802.533,553.275,205.627
2030.77,1479.29,494.155
1926.4,1382.44,540.438
1155.58,839.37,302.438
1521.47,1059.91,417.253
1146.41,770.211,320.246
1114.31,831.234,278.071
495.944,335.217,145.767
883.89,620.127,259.078
1001.72,624.249,282.421
429.522,293.178,101.016
993.943,688.121,287.711
387.868,256.365,84.7884
1394.46,952.898,363.5
779.542,553.896,175.499
1326.8,924.826,341.327
1430.18,895.542,362.013
340.664,235.097,77.02
1577.38,1129.13,404.012
3914.05,2715.19,1044.37
877.267,678.839,256.06
922.329,603.363,258.743
3040.27,2173.18,853.24
339.395,233.882,116.703
4982.84,3546.95,1428.03
550.52,405.317,123.753
752.116,512.895,220.964
1852.81,1311.62,497.347
2032.42,1368.41,489.998
2069.49,1514.38,598.89
536.49,364.424,119.199
1057.61,770.224,273.883
1134.35,839.494,306.308
506.912,340.027,115.612
606.979,419.735,162.355
982.138,665.336,268.158
1383.01,998.45,364.527
2858.45,1919.23,786.5
6416.83,4613.72,1832.68
689.69,534.347,171.703
822.524,576.81,206.149
666.746,433.579,183.925
564.1,391.108,141.762
1068.18,760.11,262.565
1151.99,807.709,330.697
476.889,375.882,121.074
3717.22,2578.92,1092.92
967.925,667.025,260.943
916.739,663.753,262.272
1365.47,949.921,365.226
1650.3,1040.97,411.625
1190.04,788.018,302.293
957.034,619.364,236.985
378.02,264.273,82.4577
487.867,369.738,122.745
563.357,369.981,134.714
1346.77,926.883,368.686
4405.66,3024.07,1121.96
883.351,639.875,271.914
889.781,651.324,248.046
184.113,141.104,54.1987
1383.16,1007.93,356.786
603.877,445.162,141.469
1473.22,965.182,372.859
1672.05,1154.22,360.258
291.046,209.316,81.283
796.422,554.432,203.38
698.893,510.975,192.23
772.134,516.866,208.232
1517.73,1023,405.68
682.315,485.895,183.724
863.055,604.633,218.154
1890.93,1277.17,468.248
1254.35,871.181,328.101
558.028,358.486,160.479
669.781,533.698,182.484
1955.15,1348.82,523.059
1111.92,782.297,283.1
1367.08,948.679,375.679
7256.6,4947.02,1757.67
680.904,458.241,183.129
2880.73,1914.92,765.082
488.883,317.088,130.46
5927.38,4117.83,1660.8
3569.77,2615.4,969.371
1076.29,727.677,276.309
325.476,242.125,86.4726
1652.66,1174.82,428.03
391.136,262.922,99.5246
2224.54,1531.75,604.217
1621.55,1125.86,405.951
771.15,528.863,185.967
1729.31,1305.44,513.71
1120.13,806.262,290.934
1206.82,884.579,303.715
778.239,538.072,202.679
1558.08,1146.5,409.935
1164.42,787.895,307.528
683.206,469.886,180.901
1506.55,1002.82,394.403
325.363,253.472,86.2479
409.871,314.722,91.3094
780.454,585.191,226.253
981.803,643.767,270.008
353.63,265.318,98.4465
4176.55,2929.48,1109.61
906.038,656.265,234.799
444.604,323.521,117.011
1730.1,1242.26,468.206
787.89,522.848,212.506
3251.45,2268.92,801.581
1248.48,860.964,319.555
1335.6,969.635,370.375
714.483,473.43,173.745
1130.3,723.743,250.333
1045.03,746.794,300.978
1335.69,1016.91,373.19
989.768,750.775,297.875
1044.49,735.591,306.592
620.525,409.771,189.53
669.991,446.31,155.792
3444.68,2344.34,936.145
1780.99,1241.56,497.691
2673.95,1947.25,689.374
737.332,554.419,199.06
1724.37,1184.07,469.4
968.521,659.874,260.304
943.298,675.754,244.592
629.173,459.658,143.245
442.085,289.463,123.442
2095.72,1380.03,532.302
1638.32,1131.52,452.378
956.727,648.337,275.586
945.077,632.815,270.857
1135.34,797.985,309.649
5480.41,3849.46,1443.17
1229.91,862.523,304.509
249.553,189.867,71.6459
771.952,558.98,204.836
1614.99,1177.53,395.847
1101.5,691.716,248.332
1281.83,982.606,356.057
1737.97,1218.4,451.158
871.964,664.813,242.419
382.329,263.704,95.2809
618.618,438.489,139.856
493.144,341.778,135.455
1084.85,687.04,306.828
1610.9,1084.05,398.597
1611.93,1169.77,456.97
2559.72,1767.54,682.637
3239.69,2270.48,888.127
1406.5,907.237,365.615
3343.28,2357.18,934.77
649.545,441.916,171.214
1843.86,1312,487.643
2565.45,1779.25,656.728
1219.29,871.938,322.427
1493.16,1041.92,348.279
2527.34,1711.29,665.448
403.899,263.131,100.514
755.998,512.543,199.517
2907.91,2012.18,771.183
949.79,702.374,236.037
2131.25,1465.15,578.712
1888.64,1270.51,460.678
2379.16,1577.73,604.102
850.008,574.284,232.657
649.91,481.542,192.162
1360.12,994.418,335.012
1958.87,1343.86,539.006
1506.7,1026.59,368.113
2668.16,1884.67,724.328
898.002,601.563,222.668
2336.94,1697.53,652.636
886.976,535.629,220.252
793.937,539.225,220.18
929.331,713.748,216.305
627.691,528.036,176.232
2000.26,1350.76,545.565
1097.56,700.891,296.048
957.081,676.591,253.278
4223.51,3006.48,1141.71
2137.66,1553.87,573.941
1778.95,1252.14,491.904
440.796,326.224,115.571
954.987,618.956,238.854
768.282,545.329,223.955
942.232,590.997,234.04
500.802,343.925,132.587
433.717,327.737,140.325
788.318,547.217,236.328
5935.19,4342.54,1774.19
399.347,288.614,94.5426
2200.65,1491.8,581.986
829.963,589.351,203.892
1072.13,793.929,270.735
983.427,723.687,294.331
2342.01,1656.21,652.395
801.153,567.015,200.651
2959.41,2176.48,837.831
2384.18,1641.32,645.54
1237.11,878.002,347.648
608.983,419.338,151.29
2472.88,1705.78,695.484
1514.83,1025.36,399.05
862.576,632.846,227.011
525.654,377.687,129.54
624.45,445.652,169.026
1870.63,1246.86,510.596
638.149,447.004,193.679
1673.28,1187.94,463.922
1268.58,863.89,301.157
1207.74,857.055,340.961
921.496,658.927,246.69
2145.17,1512.36,556.814
3299.1,2352.74,879.029
548.189,354.544,132.926
3087.81,2241.39,826.11
1277.89,848.437,305.318
934.654,645.528,237.388
504.044,320.284,121.909
505.187,346.304,127.888
1156.39,776.329,326.945
1657.09,1214.27,443.421
1228.04,859.36,302.713
1187.56,801.811,338.882
1594.73,1129.83,423.901
2371.35,1694.28,661.878
431.445,299.538,113.792
1830.89,1282.12,461.843
599.46,347.548,129.459
1315.25,913.763,388.566
1117.48,789.367,324.814
1765.24,1245.19,478.282
341.995,271.837,90.4464
1354.17,957.704,374.071
616.32,435.812,129.663
1763.23,1228.2,455.118
780.673,553.127,232.146
4588.42,3064.84,1173.98
2281.95,1609.03,534.544
464.781,295.555,115.505
959.753,628.887,238.51
1089.92,679.885,284.196
642.838,425.827,154.236
937.523,640.302,291.752
2326.46,1641.23,646.814
3335.87,2300.89,930.994
2311.61,1624.39,632.512
568.658,393.051,165.316
1725.9,1195.3,505.349
2034.25,1327.29,475.222
1632.69,1107.71,492.094
2207.32,1495.47,613.563
280.89,173.07,53.408
810.51,549.507,226.341
1419.17,917.97,378.921
1592.96,1110.66,480.433
428.422,284.368,111.488
520.873,370.712,125.92
1613.11,1204.58,457.752
2073.7,1455.64,601.948
762.313,583.305,212.542
699.924,449.702,174.658
1280.92,922.69,359.964
547.902,385.528,134.283
1590.62,1144.93,422.31
485.204,364.74,153.861
505.147,366.032,136.726
3198.91,2238.01,899.406
484.182,334.767,119.708
3630.4,2561.93,914.819
925.186,638.943,242.485
777.877,595.099,247.457
836.692,583.273,206.709
2551.71,1657.72,694.699
1082.45,778.686,268.108
2718.82,1845.38,718.249
4307.35,2892.62,1211.5
1029.56,727.323,291.505
1208.14,824.763,316.428
650.515,436.224,155.592
1264.76,935.485,356.489
384.41,254.251,95.2645
1035.53,744.379,282.382
241.051,170.281,62.1185
478.636,362.416,134.07
1900.98,1310.05,547.225
1217.63,807.057,339.101
1516.57,1096.76,426.973
672.715,470.036,179.445
1022.49,716.815,261.634
1511.02,1030.95,438.597
3277.62,2407.58,945.485
1763.09,1283.54,472.284
1472.08,1023.02,356.202
1400.08,942.364,383.888
4500.78,3032.01,1209.65
1702.54,1194.9,431.317
1914.09,1314.89,525.547
2909.31,1979.27,750.54
1552.86,1105.48,471.623
1360.17,1000.69,342.057
804.931,563.071,188.603
1534.15,1018.04,387.946
7726.41,5286.73,2093.84
2775.72,2008.93,773.249
874.408,639.537,229.663
508.364,334.916,140.452
1568.64,1073.89,355.219
1016.94,677.603,271.33
989.437,690.029,255.761
3061.56,2137.67,862.157
2341.22,1606.64,623.298
979.168,631.437,294.08
3045.44,2209.47,813.621
2880.86,1943.88,788.293
284.323,168.365,87.8419
2391.28,1703.16,674.902
1162.2,784.941,268.486
1550.01,985.166,413.01
525.963,327.909,120.942
398.306,298.849,124.033
1788.91,1228.56,429.099
4595.29,3236.16,1248.69
357.122,272.341,105.495
1338.63,867.415,343.934
1005.75,784.113,298.462
938.445,617.854,265.122
2123.82,1482.57,615.331
5106.51,3718.56,1414.79
1318.71,889.047,372.003
4229.75,2887.12,1022.44
739.578,508.214,162.119
378.004,323.697,101.223
505.501,318.839,131.826
632.82,464.967,151.487
1076.81,806.825,313.723
1380.62,945.955,380.052
753.813,495.117,191.664
783.527,536.294,216.848
889.471,592.979,239.659
1019.89,672.718,239.018
1496.1,979.256,400.267
940.37,681.816,273.025
403.268,286.391,102.001
720.476,487.754,199.528
4087.26,2762.97,1115.52
2379.2,1587.88,620.45
1537.06,1158.68,422.21
328.928,228.116,93.9299
1802.31,1300.79,472.057
989.265,729.534,278.58
454.057,293.428,139.711
4400.29,2954.74,1099.11
1102.01,776.409,289.809
1988.23,1365,503.931
3986.62,2875.79,1125.56
1551.28,1073.92,394.688
812.271,597.746,237.024
495.719,325.541,127.53
1068.78,750.98,327.785
3456.93,2281.82,932.903
819.113,597.094,261.001
1135.5,760.125,301.174
2270.07,1612.39,596.344
1267.69,955.684,339.563
2281.18,1599.27,640.493
2808.92,1887.53,754.936
1897,1359.01,461.466
620.503,432.244,142.509
3579.18,2492.01,1001.8
322.612,211.947,80.3554
963.294,692.424,251.187
1692.04,1212.86,432.24
1755.96,1217.79,490.456
1370.46,869.536,360.974
1644.77,1136.24,458.891
1287.2,913.452,308.306
540.344,389.961,149.604
670.576,449.2,157.871
641.902,460.791,170.455
328.771,220.459,105.038
1086.73,822.259,320.142
1356.01,948.659,324.845
4001.74,2769.87,1055.28
1362.59,930.893,409.177
1839.97,1310.86,500.802
2339.14,1656.22,620.873
518.245,347.358,141.982
2291.29,1715.76,640.368
1567.88,1048.07,447.995
2342.83,1574.68,598.164
1591.96,1144.22,434.987
723.245,442.86,167.497
1190.76,875.622,327.806
358.197,233.461,102.984
1049.11,761.488,295.553
4686.99,3434.23,1262.24
1211.37,845.02,340.618
1011.28,675.111,227.45
3359.34,2241.13,917.873
3068.97,2194.84,832.164
887.772,589.443,253.123
1421.54,968.718,349.907
629.125,474.538,175.416
601.794,445.779,169.315
811.671,567.554,197.628
1001.95,702.544,257.22
1572.63,1097.14,436.755
1459.56,1030.13,380.356
921.098,641.901,281.772
5578.23,3866.72,1500.68
1355.79,959.189,369.755
3082.08,2248.59,878.055
382.932,255.604,87.9791
1230.09,836.401,304.84
3423.37,2408.64,950.198
549.252,371.898,127.901
500.725,356.584,135.369
542.946,384.926,162.599
462.09,320.51,112.697
350.041,254.161,95.407
909.425,611.129,211.546
839.664,554.781,231.082
612.064,427.046,146.311
1721.25,1181.86,460.682
3859.42,2766.49,974.716
1354.31,982.158,381.705
384.331,265.794,100.195
1176.08,802.178,304.924
608.979,472.358,182.573
418.464,289.522,103.464
791.199,571.835,209.163
875.508,583.721,218.546
922.186,671.283,274.958
897.787,594.891,243.219
2707.97,1823.59,704.547
2503.73,1701.85,623.566
1862.67,1274.99,502.861
2145.38,1422.15,566.595
1333.96,914.136,331.587
675.89,441.015,180.718
1004.21,684.138,275.615
2131.76,1453.49,578.616
710.212,498.731,197.634
1561.24,1070.92,402.695
2356.11,1675.03,687.116
935.839,611.935,232.133
1809.54,1283.44,491.438
1604.65,1093.92,407.994
2164.72,1573.31,599.2
850.409,579.407,232.716
2093.4,1507.93,573.816
1404.39,919.406,362.575
3979.87,2834.91,1099.82
1268.84,861.289,316.604
2729.89,1874.54,707.791
980.984,610.27,232.256
1630.84,1154.25,432.747
723.05,465.491,195.639
2604.54,1855.44,755.093
861.706,579.716,232.045
2462,1700.15,697.713
1989.58,1317.66,492.604
686.735,479.201,176.503
724.682,517.943,169.034
825.727,577.456,234.434
843.598,621.282,221.233
1824.88,1269.73,457.607
875.64,617.549,264.623
16104.8,11541,4685.65
508.564,359.007,132.065
1822.36,1306.43,448.308
2074.11,1418.49,547.335
858.21,692.011,252.069
1816.8,1300.56,533.022
1126.02,764.313,269.959
1565.69,948.67,382.144
4090.49,2754.69,1192.32
961.101,681.377,262.309
535.141,358.251,158.464
2041.63,1425.43,542.477
677.611,470.11,193.873
2170.35,1539.87,637.362
1003.32,668.464,245.117
1335.22,914.568,377.588
1444.07,1049.61,404.744
985.455,681.713,277.005
903.908,606.062,223.546
289.948,214.502,83.4971
935.587,630.032,231.033
2458.91,1612.93,584.644
2753.19,1958.81,765.029
1328.75,933.309,370.318
711.963,511.501,220.673
1548.51,1057.67,386.291
2958.9,2110.19,746.268
1818.44,1323.25,453.069
771.327,536.841,173.908
1321.83,855.5,348.8
1990.95,1410.07,539.381
1079.47,727.008,302.556
1908.23,1357.93,518.415
467.365,294.425,124.25
533.523,366.249,160.616
1512.22,1044.18,400.803
1126.05,807.521,312.254
3293.09,2337.86,944.448
592.233,370.36,154.918
931.278,644.276,262.542
1414.28,985.366,367.03
1626.55,1179.39,439.177
894.649,593.12,239.876
1360.22,885.963,349.049
236.874,160.927,69.6856
597.21,438.392,162.507
1210.43,898.088,358.433
433.7,282.671,97.745
1755.84,1296.83,461.463
3454.9,2401.39,988.578
835.264,571.654,227.234
1437.22,928.297,344.603
926.326,611.574,229.098
759.676,561.456,202.38
1175.07,782.469,288.497
1808.56,1262.27,482.057
1283.74,887.379,313.759
2077.48,1441.17,531.375
4542.13,3181.17,1215.05
467.862,353.485,121.346
3508.26,2545.49,973.269
838.772,585.397,241.413
1587.69,1126.98,393.819
373.667,220.01,102.551
1581.35,1110.1,395.658
1189.19,855.286,301.564
897.09,671.885,266.418
871.729,574.221,226.754
1500.72,1029.54,393.473
788.593,496.626,223.088
4185.1,2980.63,1158.54
984.586,672.816,264.152
1184.44,861.995,331.544
569.543,407.141,140.56
787.488,531.096,210.773
928.335,606.928,235.308
2738.33,1867.68,716.511
723.189,475.299,195.852
886.374,588.26,224.114
5084.82,3455.79,1326.1
730.371,519.898,185.988
1184.42,799.332,275.909
490.008,354.734,127.886
2056.31,1440.28,610.594
792.135,546.435,208.821
387.352,278.274,94.4859
10368.5,7119.03,2784.72
1136.55,736.203,291.636
1579.82,1174.46,438.14
564.636,398.368,164.624
994.983,682.977,263.648
2849.96,1903.76,736.649
832.42,603.22,223.337
556.878,385.144,161.978
925.21,696.869,229.339
1221.47,848.235,316.658
1733.15,1196.59,458.655
1825.52,1240.53,504.946
2259.21,1524.6,608.912
3062.3,2079.91,829.001
1223.71,866.22,344.841
1245.48,818.455,319.723
499.278,403.49,146.116
3563.5,2515.69,992.457
1364.45,921.728,363.556
3001.31,2038.83,788.166
660.727,431.67,139.492
2311.6,1639.22,598.62
3271.8,2281.23,867.141
1235.28,824.418,328.941
806.486,559.073,193.618
1900.71,1337.12,437.015
863.868,609.49,207.586
1437.16,988.547,392.696
270.681,190.542,71.6863
1538.05,1077.77,392.623
472.899,327.918,119.459
4965.57,3407.63,1329.11
527.429,359.687,116.553
1506.36,1014.35,376.747
549.613,416.212,143.769
2334.43,1575.51,597.388
2520.63,1661.91,703.568
477.886,315.681,131.293
2194.66,1488.9,562.628
3192.52,2232.99,796.077
4053.22,2836.54,1131.27
691.848,463.462,165.678
1206.05,831.861,328.782
4199.95,3022.53,1173.69
3298.57,2277.68,813.197
498.017,344.622,137.056
178.86,97.9746,42.465
1255.35,872.402,324.406
690.055,503.205,195.678
265.478,207.698,102.498
701.467,472.389,182.463
795.954,558.035,213.101
1962.2,1328.74,524.873
1997.54,1363.43,519.626
412.016,242.773,110.239
533.541,373.015,124.964
2001.93,1371.84,559.593
1536.91,1101.47,418.149
1587.29,1078.01,433.745
2853.5,2037.43,768.276
1272.83,898.891,338.518
1327.49,1026.47,359.644
605.286,434.073,159.409
2391.79,1697.87,683.896
1038.4,667.429,271.532
597.792,416.689,179.434
1222.32,857.901,317.278
1427.76,942.692,354.153
585.399,362.45,138.901
1835.09,1324.95,508.873
2597.16,1814.77,687.648
3242.94,2240.65,916.405
365.515,224.536,98.5277
394.677,291.139,103.695
1345.97,977.177,401.864
1941.01,1298.98,510.65
2640.58,1818.39,696.337
1948.54,1297.31,515.495
698.994,440.14,184.153
2679.87,1866.68,647.524
1534.67,1141.58,456.65
1395.67,959.598,340.667
843.093,522.714,209.061
890.566,660.287,234.024
1059.91,785.181,282.816
1848.33,1272.32,451.124
253.03,198.568,73.8911
862.266,612.893,236.811
860.92,589.838,223.608
550.173,392.387,157.819
1089,739.08,308.53
719.051,505.571,211.329
5681.67,3868.48,1429.83
673.352,505.529,167.81
1684.21,1251.67,464.333
1931.16,1307.04,469.489
1013.63,803.913,278.448
956.602,725.721,250.775
1476.06,943.404,335.595
2417.91,1670.2,689.065
702.543,501.258,179.504
878.893,667.589,259.152
1025.28,656.164,247.773
6440.35,4616.71,1765.62
684.324,494.139,192.501
4009.64,2726.13,1020.25
1438.41,1028.82,384.221
1962.36,1325.49,535.216
4112.5,2755.34,1115.95
1621.97,1154.1,449.508
326.98,270.79,91.1447
1208.23,874.224,337.638
3933.04,2589.92,1044.51
1424.73,929.131,353.303
934.11,639.436,276.845
652.515,468.654,180.204
143.726,123.574,43.3024
952.508,661.018,250.025
2351.13,1611.83,617.186
761.514,509.305,209.02
1352.24,889.36,336.811
1473.12,996.287,458.754
888.893,576.169,219.137
2796.95,2034.66,792.535
937.956,604.052,228.038
1327.2,946.224,344.043
1042.39,746.199,286.617
1660.61,1149.28,449.496
1123.27,818.438,318.184
780.1,518.921,187.282
995.474,772.629,292.865
1046.26,726.594,296.522
1575.17,1146.77,443.065
859.081,614.215,207.243
1566.21,1066.57,375.921
979.138,712.463,298.447
812.39,542.207,217.519
775.276,555.835,211.045
965.868,640.792,266.105
3082.94,2122.48,829.208
757.449,498.904,189.047
896.084,604.998,234.816
1786.61,1156.54,443.569
2763.21,1976.84,746.049
836.346,589.266,221.147
477.739,330.573,125.94
1773.74,1216.3,490.617
5753.86,4043.11,1535.35
1221.32,813.34,290.657
1641.1,1146.72,460.451
1099.68,821.846,266.763
1985.91,1388.88,509.418
625.338,397.567,176.143
2514.59,1708.75,629.795
735.732,471.252,177.058
910.269,589.802,219.521
525.924,375.779,145.119
696.986,457.689,165.807
2797.44,1961.55,784.54
1695.82,1128.55,425.632
848.272,578.154,232.802
1514.22,1021.24,420.399
1904.87,1299.8,517.862
1279.63,856.273,324.316
1894.37,1323.94,511.928
877.819,658.445,229.678
2053.15,1382.2,538.206
1493.66,1037.75,430.117
1359.12,936.975,352.164
2255.4,1520.77,619.61
894.697,654.78,227.379
2712.59,1867.18,650.916
781.319,635.984,222.606
1168.14,840.077,309.557
886.897,652.344,257.839
373.889,241.883,96.3454
446.32,314.821,137.26
984.024,642.245,232.382
962.569,655.395,253.942
2347.19,1634.13,643.393
1155.43,804.961,331.995
1188.7,786.906,314.679
3016.3,2099.34,804.365
1042.91,698.402,316.895
1920.17,1269.58,453.293
1429.09,994.627,379.812
517.243,365.698,128.693
2030.81,1400.74,521.683
5018.37,3497.09,1320.62
1034.88,718.249,276.016
1327.85,873.883,349.865
846.101,607.795,239.794
922.526,658.618,228.014
754.326,489.722,192.192
5309.83,3837.09,1399.11
774.438,520.219,203.499
1323.68,915.459,344.507
994.341,678.869,232.599
1653.04,1051.61,424.955
1444.68,990.512,405.128
568.675,419.997,153.71
1758.63,1187.05,423.036
863.738,631.745,212.526
5531.12,3888.39,1584.61
857.448,601.961,204.299
2395.85,1579.09,663.972
1633.21,1115.88,424.274
1154.5,854.137,316.205
927.248,605.988,235.797
479.558,339.482,135.913
1186.13,739.039,297.159
558.668,399.984,154
2449.64,1623.14,634.115
735.651,558.096,202.593
1075.45,794.313,266.087
1224.46,789.502,301.16
1196.3,868.725,304.244
771.212,544.268,215.902
1120.65,821.76,306.992
389.233,232.359,81.0429
1328.38,950.389,359.822
1980.33,1411.54,492.079
1773.98,1218.64,454.271
352.67,233.654,101.934
759.723,537.185,197.83
2212.3,1527.72,634.928
907.726,664.521,253.941
305.787,199.249,99.5153
732.049,516.146,222.795
1222.39,865.087,337.761
526.168,342.965,125.047
514.223,344.473,138.568
1073.39,777.753,311.081
593.224,434.931,161.609
1373.69,1002.3,349.039
1009.56,666.991,265.69
731.7,482.33,195.705
1070.63,753.598,318.538
2180.62,1577.75,554.59
1721.23,1216.52,450.101
1618.61,1053.29,424.085
428.567,299.525,105.893
2552.04,1771.48,682.897
4391.28,3090.65,1135.04
2814.93,1999.64,765.079
771.493,546.541,216.344
415.859,303.477,116.204
1262.15,875.349,340.378
2601.51,1826.55,660.6
1390.1,945.411,341.465
1648.03,1138.98,404.458
508.89,353.08,128.365
1192.04,804.653,326.777
1342.59,961.087,367.571
1942.89,1408.92,517.673
1288.04,863.63,352.232
1339.27,961.799,392.837
1118.67,728.693,287.668
346.126,247.65,75.7375
1395.53,957.224,361.997
1124.51,765.233,297.503
1908.85,1312.85,521.641
223.652,211.663,67.2645
1167.07,775.341,299.657
1239.68,852.91,311.918
2947.35,1960.41,780.548
555.603,383.897,137.118
5742.65,3934.5,1473.97
706.342,469.616,186.629
464.707,342.359,127.949
1510.4,1078.91,408.682
3558.45,2510.16,946.729
1459.09,968.695,390.833
1214.76,825.636,273.083
1040.73,747.097,301.994
2160.86,1434.9,564.412
6227.73,4341.09,1734.39
774.978,544.965,237.641
2665.86,1884.78,693.264
1649.86,1155.51,419.315
4022.76,2774.04,1095.92
740.278,505.15,190.008
994.676,652.029,244.748
3358.02,2238.89,896.202
1958.16,1395.48,545.247
531.504,380.041,161.495
996.86,613.822,277.63
5492.62,3761.73,1469.73
2089.91,1439.94,565.81
1234.76,895.097,307.31
992.244,668.397,238.294
671.098,459.816,181.672
3088.45,2121.48,829.735
1270.66,922.431,327.252
2108.84,1404.21,517.806
871.489,563.158,212.095
1062.82,735.288,279.939
1499.38,1009.73,393.292
1038.67,724.781,289.316
633.687,419.337,159.941
616.126,390.393,148.231
1774.9,1180.27,494.853
1692.08,1170.22,447.802
913.368,591.883,216.987
285.627,211.822,80.6784
1948.76,1348.45,471.359
1217.51,912.553,337.128
1994.74,1369.02,517.614
714.554,508.16,183.377
638.622,411.793,166.925
2095.94,1452.55,549.778
2963.28,1999.1,769.171
1324.3,1022.75,371.83
6532.18,4721.3,1844.47
3195.1,2261.82,938.606
1712.68,1206.51,482.165
843.426,583.487,219.561
1949.56,1411.26,501.116
585.672,408.918,143.876
4410.43,3043.88,1161.55
728.834,502.122,182.795
1508.07,1106.15,400.687
3728.84,2524.74,1032.76
880.3,617.881,214.969
2875.12,1975.45,785.643
524.504,371.117,160.724
492.859,330.392,144.12
427.39,293.827,112.693
623.578,467.635,171.334
1248.7,837.461,306.474
1047.54,761.236,281.424
3953.56,2818.81,1022.87
495.507,357.877,116.967
511.492,352.286,129.278
1561.84,1139.94,447.806
581.267,405.22,136.325
1185.11,820.521,322.62
2260.85,1563.98,551.459
1613.8,1138.28,428.199
1806.24,1248.73,523.522
2200.91,1486.6,582.595
1445.13,990.862,359.852
2496.65,1817.2,678.985
1013.06,699.986,289.048
201.812,156.285,49.1264
611.668,403.04,144.82
886.255,612.744,247.029
1560.34,1131.78,426.336
2004.63,1312.79,535.47
2187.06,1581.67,548.317
337.541,263.842,112.087
905.364,670.78,240.988
703.546,473.852,196.44
1215.12,856.107,318.684
1375.47,923.924,314.303
1001.33,695.738,267.019
1769.77,1270.53,451.534
