pCD3z(),pSLP76(),pErk(),pS6()
33.9101,33.2569,10.5885,7.31165
8.17092,16.8854,4.86904,6.58238
15.8962,3.27914,6.72842,10.2928
1.55553,3.41897,1.86537,7.28418
6.09205,12.5186,6.80007,8.56888
25.5682,4.19878,1.83369,1.61068
4.27744,2.77587,0.60589,6.2801
26.502,17.5829,4.81162,12.591
3.71368,1.5974,0.311713,6.15788
57.086,28.0934,6.75541,1.74742
10.7078,13.4695,2.99637,28.6547
6.57653,3.8331,2.90865,2.23512
6.32107,10.3829,3.00939,0.935209
23.7448,4.31179,2.49449,5.70376
3.59916,2.20863,2.95638,2.24833
3.82819,7.5598,5.21496,14.4109
0.436814,23.555,12.2997,26.3726
40.3053,13.3778,3.93196,4.63085
3.10587,13.4519,3.55426,11.3589
2.62139,3.14857,1.87102,11.3351
8.74349,3.20898,1.37187,2.37491
4.55051,9.21759,3.29696,60.7872
22.2385,7.72158,11.3264,4.06962
58.7949,13.6257,3.09847,7.62276
19.0938,14.143,5.15103,16.9641
3.88985,13.5488,3.87139,10.5692
13.1567,10.1478,8.15887,54.7998
23.366,30.7127,13.4469,8.97506
9.04299,17.3526,9.80405,2.62224
8.39113,10.5448,3.30189,22.282
10.2146,41.0013,11.0962,3.10385
17.1206,11.7307,7.37336,2.49999
6.47963,1.97398,2.62117,18.6847
16.2926,15.5975,8.5916,19.4015
36.1123,23.4172,7.61789,32.0286
30.6157,10.2522,3.14732,15.2262
11.0778,9.00097,2.809,21.5057
11.7208,5.75457,2.79323,18.4366
8.2502,13.4445,8.78829,8.65002
0.419196,3.44661,2.58475,4.28969
5.51948,22.4476,17.5471,9.04041
1.74932,19.0406,5.49281,1.38619
9.6596,18.7171,4.34154,21.0585
6.73509,4.53284,1.90242,8.56725
8.34709,9.47792,3.5421,1.2067
16.2486,21.1514,5.2104,19.4508
4.26863,15.08,4.37146,12.0584
15.9138,10.1457,2.94938,19.906
2.84161,18.0327,5.00723,1.30127
22.1152,5.35613,1.97121,1.9311
10.2498,14.7808,3.55007,4.43624
3.37894,6.30544,2.00454,1.86143
2.64782,2.10398,4.10963,13.0123
2.17214,43.8868,10.8237,0.90023
9.97671,31.7995,7.53039,22.1281
5.16713,1.1664,0.987962,1.24068
7.86261,22.0525,18.2388,26.3729
26.5108,17.7176,4.59594,7.15968
3.96032,33.8195,8.33999,18.0514
33.1526,33.5246,11.2297,134.763
9.01656,3.7856,1.75712,18.8466
10.4172,3.17647,2.86815,2.0476
13.0246,14.3159,5.61614,13.7998
15.9931,3.2016,10.7581,9.46225
3.91628,4.71815,1.79521,17.7158
20.7939,16.4354,3.56441,9.82287
0.542519,12.3699,4.82332,2.48493
9.79173,8.53438,3.26126,3.71876
45.4408,44.1201,18.4888,30.0789
1.8286,6.35736,2.00689,1.74339
11.8177,12.2113,2.64174,8.08665
24.4671,33.8308,8.11793,20.7516
62.6003,9.76163,5.91403,7.46209
22.8816,10.356,5.37253,5.44304
11.1307,26.9555,6.71179,19.9761
7.18433,17.8874,6.54369,0.808314
5.5459,38.7542,21.3094,7.13785
12.0644,5.46391,1.68664,21.435
10.1793,18.065,4.77644,4.38149
5.5547,3.32036,11.063,182.629
6.2418,25.3965,7.23334,10.8115
10.8047,49.1888,11.1154,31.0327
15.3413,4.99861,1.14468,10.7448
4.18054,1.4206,1.35818,20.1943
8.13568,23.5817,11.2358,17.1342
11.6416,13.234,3.26455,1.80414
6.47082,3.01235,1.17534,5.81864
8.08283,9.50046,2.21468,15.8443
18.4684,7.87307,1.82521,17.0339
7.59835,13.5332,6.42313,1.93258
12.6546,11.3448,2.87428,1.91352
18.2217,22.8474,16.8417,9.30387
1.24722,1.39051,0.731843,1.4393
6.00396,3.8347,2.71223,1.50509
23.0225,8.61362,7.75297,3.4389
9.65079,4.97853,4.03106,13.6759
7.74809,10.2171,4.51294,11.5598
11.069,10.2991,5.83103,9.8336
8.4528,6.34662,4.26701,36.6842
9.65079,29.9269,7.16631,14.938
14.2754,10.2052,10.3482,5.52943
15.4734,7.23892,4.77697,4.77893
9.66839,5.24,13.848,19.0306
7.61595,5.0639,13.6114,6.26862
7.96831,19.3935,6.74666,9.53626
5.51067,6.19763,3.84288,0.925972
4.46242,21.0104,5.64173,3.10806
3.57274,13.7317,3.16271,8.17418
3.66963,10.0642,4.82667,17.6652
9.88863,3.9222,1.87923,16.9865
3.96032,1.89599,2.50391,6.62922
21.8245,5.17938,1.74125,15.1913
3.11468,11.768,2.9491,6.99794
11.2011,2.94269,6.28178,6.67939
35.9362,11.0879,4.04311,16.9837
14.5309,9.86688,2.23537,8.31881
8.4616,4.53675,3.50753,12.4077
6.15371,20.1923,6.34906,1.10948
33.8837,21.3274,5.85739,6.71018
6.5501,8.89273,10.2439,10.1306
3.44061,14.7428,13.2721,5.51894
3.30847,2.51998,5.19928,10.5154
8.12687,28.8555,7.11694,228.302
11.853,1.93294,5.06528,3.84902
21.111,5.45908,8.73915,17.6896
11.1571,9.22094,7.66446,2.96166
6.03038,15.3391,3.37022,2.45282
11.4214,21.1963,4.98377,16.8073
10.7783,11.3348,28.2256,17.9651
8.30305,14.3548,20.7496,7.24799
11.025,5.45334,1.11221,1.03554
8.48803,22.5439,8.12344,20.4166
27.3388,3.17548,3.77128,6.77275
12.0115,10.5053,2.80722,27.7428
5.88064,6.16922,2.45539,16.3433
13.9319,2.12721,11.4658,3.6932
9.04299,12.3535,4.37522,33.9559
6.62057,6.67924,3.67462,2.80873
2.81518,8.64603,2.9029,3.2118
8.06521,12.947,4.1605,18.4526
18.7326,30.9567,7.01711,22.4974
16.319,10.1364,9.50888,17.3749
1.74932,12.0891,3.25345,1.74809
2.70948,10.1556,3.20898,5.72192
11.0426,24.4831,6.42524,8.45169
99.0158,19.8644,5.62845,1.02793
3.55512,13.73,3.38224,8.40175
3.10587,10.9799,2.70069,0.750569
2.01358,4.80013,1.9177,4.99397
9.80935,8.99264,5.27954,2.11917
12.0908,28.1159,11.7553,8.71842
6.32988,16.3669,3.66803,11.0861
16.7683,17.1692,4.13921,11.8689
3.04421,5.76243,5.10878,3.71882
19.6311,16.6102,5.93869,20.416
9.28082,9.43134,4.30795,6.60328
7.93308,9.08497,2.5394,1.81065
17.103,9.13106,2.88383,4.57967
11.0954,12.5453,4.92796,1.89095
5.32568,3.53513,2.07077,15.2983
1.50268,12.1605,2.73933,2.31104
21.1022,24.8013,7.55499,8.6513
17.0854,23.8197,6.0305,8.22183
18.6534,41.1444,10.6752,27.9641
8.97251,46.7975,10.5439,1.88283
1.47625,4.68692,14.1345,14.4014
18.0632,10.0238,3.13666,4.8076
7.89784,9.12891,2.29588,9.15339
14.4516,18.3462,24.3889,8.97785
8.93728,13.6347,3.76941,14.4252
7.246,3.03756,5.28792,5.39795
11.1395,25.5393,10.3988,2.06111
16.3014,11.0007,5.76888,43.3617
3.6344,4.30605,1.10804,27.7606
12.1084,10.4199,4.57896,2.22441
6.59415,12.1246,3.58198,6.04885
23.4189,28.3952,7.77614,32.1862
8.66421,10.3263,3.74128,6.09426
13.0774,6.3537,3.00298,8.96873
7.47502,4.93264,5.22699,3.53897
2.70067,1.424,1.31537,3.9778
1.65242,3.0895,3.36399,2.01202
13.8526,3.96988,2.65066,18.6697
10.426,17.537,6.02722,5.94022
14.478,37.5657,11.0516,18.9089
25.0661,20.5742,5.13483,29.3913
1.54672,6.35465,4.89076,2.95575
10.0912,21.6309,9.43634,11.9181
21.481,13.5789,13.816,35.3842
11.6152,5.00464,2.74856,6.81291
22.0535,12.7192,25.3845,24.2877
7.1491,9.94853,6.65753,13.7832
11.6063,9.88486,2.82783,8.00752
28.1052,20.8897,5.34085,5.84887
14.0023,8.47128,3.05945,3.30275
21.5955,10.4011,2.13419,15.8343
1.91669,1.57117,0.75587,13.303
14.5485,10.27,4.68948,4.77301
3.98675,14.7938,5.73144,19.0161
1.55553,1.26187,3.28621,8.39966
16.3807,7.30797,2.66998,10.2852
4.77954,1.2404,1.90395,111.409
27.7704,44.7754,14.9228,5.03704
11.1307,20.9959,16.8409,3.13682
0.89487,3.86108,2.26483,5.69335
