Syk(),Vav(),SykVav(),pVav(),SHP1(),SHP1PVav()
150,1,51,1315,0,239
169,1,34,1214,0,197
206,2,46,1353,1,264
182,1,59,1636,0,279
241,1,38,993,0,224
271,4,41,1112,2,209
245,2,42,2119,0,180
11,180,90,1225,0,144
255,0,18,1809,0,111
11,149,111,1180,0,273
108,1,33,1903,0,121
1,672,104,687,0,327
100,4,30,1224,0,151
153,0,43,1720,0,205
144,2,38,1348,1,180
266,1,44,3674,0,232
95,5,29,1657,0,128
4,485,105,1200,0,191
229,4,35,1375,0,159
2,316,124,425,3,450
152,8,62,1377,0,339
166,4,34,2357,0,167
235,1,26,2801,0,161
1,574,95,752,1,228
4,375,155,2122,1,202
59,11,51,1355,0,142
153,4,42,1325,0,177
192,0,34,1078,0,145
217,2,52,2001,0,218
275,0,27,2497,0,161
57,8,106,2494,0,153
12,159,209,1780,1,558
181,0,62,1074,0,281
212,4,34,1037,0,201
124,3,51,2082,0,215
135,3,29,1059,1,183
99,3,72,2121,0,229
4,548,116,1545,0,170
167,4,44,1778,1,212
144,3,43,2482,0,187
130,5,60,1491,0,336
284,1,31,1554,0,160
149,9,61,1412,2,346
0,1140,122,1202,0,289
149,7,80,1027,0,425
13,113,149,1548,0,356
326,0,28,1521,0,137
303,2,49,2007,0,232
214,1,41,901,0,151
191,2,47,1486,0,222
363,4,33,1751,2,243
1,1758,144,1573,1,265
153,1,34,1369,0,194
143,6,43,2403,0,164
226,9,176,1241,0,908
92,6,70,1489,0,320
0,703,95,937,0,208
156,4,46,1976,0,213
141,2,33,1837,0,148
154,3,30,1188,0,184
157,3,33,1794,0,147
108,3,41,1832,0,137
171,1,55,1216,0,264
327,1,35,1543,0,196
131,3,43,2010,0,167
345,2,22,1670,0,102
131,1,45,1412,0,220
305,1,12,1502,0,95
127,2,16,1816,0,100
8,149,145,2103,0,190
229,0,34,3304,0,137
165,2,43,2019,0,223
261,1,37,1836,0,200
159,4,39,1508,0,187
77,7,58,1875,0,134
189,2,28,1166,0,151
156,3,48,1311,0,231
232,1,20,2199,0,96
162,1,29,1930,0,205
184,3,45,2344,0,191
1,1616,108,922,0,257
2,566,141,1948,0,167
427,3,48,1382,0,302
131,5,44,1800,0,260
3,461,133,1662,0,233
98,5,51,1442,0,261
164,5,43,1741,0,205
220,2,44,1772,0,191
2,836,100,1187,0,193
2,1416,145,1687,0,265
188,3,59,1547,1,289
228,2,64,1553,0,310
0,1270,113,1477,0,175
248,3,30,1216,0,139
139,4,15,1450,0,115
196,4,49,954,1,246
0,868,132,1359,0,264
216,3,62,1290,1,314
26,74,185,2469,0,362
177,4,66,1572,0,384
163,4,35,1523,0,164
87,4,82,2515,0,139
145,3,70,1619,0,298
3,753,138,1560,0,254
1,1149,165,2150,0,242
143,4,25,2273,0,147
142,5,44,2343,0,183
71,10,79,871,2,369
173,3,43,1958,0,203
25,42,177,2551,0,290
236,3,34,2729,0,184
180,2,42,2068,0,184
216,2,58,2783,0,270
228,3,32,895,0,179
199,2,35,1198,0,183
267,1,76,3100,1,337
127,3,18,2006,0,83
252,1,37,2427,0,187
228,3,44,1244,0,221
119,5,78,1878,1,389
4,420,103,1136,0,213
229,2,78,2954,0,421
160,0,24,1952,0,95
177,2,28,1863,0,126
75,12,85,1393,0,321
18,38,78,1062,0,166
17,111,129,1874,0,193
0,1261,93,844,0,198
1,1018,81,509,1,248
43,30,114,1913,0,234
325,1,48,2077,0,296
194,1,55,2287,0,288
95,5,65,1630,0,272
224,5,58,1799,0,283
126,4,51,1811,0,275
299,2,63,1443,1,323
238,1,47,1146,0,269
327,0,57,2482,0,269
77,8,61,1311,0,260
7,211,144,1784,0,244
308,1,80,1884,1,372
6,132,155,2347,0,167
116,5,37,1559,0,179
128,6,41,1731,1,191
210,2,29,1656,0,218
26,14,81,1456,0,112
154,0,26,1021,0,130
1,1270,102,580,1,335
171,1,34,1672,0,143
160,2,26,1382,0,115
4,241,130,1766,0,160
471,0,40,3594,0,224
144,5,82,1226,0,391
206,0,30,2160,0,147
109,1,34,1559,0,187
333,0,39,1426,0,183
164,2,29,1258,0,137
234,1,54,1857,0,242
155,2,24,1222,0,133
330,1,22,1594,0,127
30,20,105,1434,0,236
137,1,62,1996,0,309
133,1,23,1426,0,136
0,826,92,1215,1,142
147,2,27,1733,0,129
135,10,122,2215,0,552
258,3,37,1726,0,218
140,1,28,1279,0,139
209,1,21,2522,0,130
314,4,40,793,0,273
192,4,41,1982,0,227
295,3,44,2802,0,272
21,98,111,2062,0,133
163,2,35,1663,0,171
168,4,36,1604,0,188
276,0,28,2068,0,161
3,283,90,955,0,186
178,3,37,1742,1,194
224,5,57,1661,1,290
136,4,31,2315,0,136
136,1,33,1214,0,129
144,3,20,2089,0,121
109,6,71,1682,1,351
159,0,30,1783,0,143
298,1,40,2968,0,203
6,245,212,2289,0,458
42,23,99,1236,1,323
0,687,127,1201,0,278
248,2,13,1930,0,81
106,8,62,1224,0,337
90,2,33,1321,0,193
214,6,38,1852,0,265
216,1,30,2509,0,200
3,535,122,1392,0,230
185,4,48,1448,1,270
0,1719,128,1206,0,284
105,4,37,1115,0,255
297,1,41,1986,0,199
183,0,29,1704,0,150
183,2,43,1867,0,234
249,0,53,1270,1,245
108,3,29,1244,1,141
144,2,39,2001,2,173
281,2,33,2098,0,225
128,2,31,1819,0,117
1,399,94,1175,0,153
7,49,89,1321,0,121
11,134,117,1773,0,139
160,1,33,2248,0,120
2,2033,91,896,0,195
370,2,67,1890,0,315
207,0,30,1766,0,160
174,0,33,1655,0,185
289,0,20,2716,0,96
86,5,52,1928,0,150
89,6,82,2250,0,195
208,2,52,2637,0,285
138,0,18,1433,0,90
267,2,66,1485,0,354
82,6,42,1379,0,197
5,557,163,1528,1,374
417,2,21,1884,0,163
135,3,73,1039,0,348
81,7,67,1963,0,162
201,1,40,2550,0,183
245,1,37,1852,0,187
80,4,38,1096,0,174
5,286,164,2115,0,264
227,1,50,2252,0,246
147,4,43,1310,1,230
170,1,24,1159,0,145
182,4,64,2182,0,316
224,3,38,1513,0,232
235,1,11,1893,0,68
6,176,152,2009,1,235
176,2,43,1760,0,224
8,146,171,1845,0,373
5,685,151,1871,1,260
172,2,32,1554,0,163
172,1,21,1689,0,191
175,7,70,1822,1,393
152,1,30,1410,0,141
1,836,113,1312,0,211
225,1,26,1802,0,127
229,3,43,1596,1,170
0,1555,78,797,1,154
70,11,80,699,1,379
305,3,44,1805,1,233
5,182,114,1403,1,223
165,3,41,2409,0,203
163,4,44,1454,2,234
170,0,19,1363,0,102
2,280,108,1056,0,243
222,2,43,1973,1,223
149,2,24,1769,0,156
124,2,30,1417,0,128
333,0,23,1747,0,128
154,5,62,1820,0,327
83,8,32,1351,1,151
155,4,32,1062,1,242
148,2,41,1899,0,208
183,2,23,1359,1,146
182,3,21,1684,0,170
325,3,30,1761,0,148
208,0,60,1910,0,330
89,3,54,2051,0,133
108,1,47,2117,0,152
132,1,47,1550,0,257
238,1,22,2115,0,134
266,2,29,1743,0,183
8,293,149,1677,0,285
174,1,39,1658,0,184
198,0,28,1488,0,120
188,2,31,1808,0,146
153,3,26,1392,2,158
295,2,48,2084,0,205
188,0,41,1614,0,207
136,3,35,2034,0,170
5,250,160,2168,1,199
148,2,59,1436,1,282
201,1,30,1665,0,181
2,880,117,1034,0,267
110,1,53,1958,1,196
75,5,41,856,0,179
156,2,33,1889,0,161
116,5,30,1653,0,176
158,1,24,2624,0,131
142,1,50,1420,0,216
222,1,32,1848,0,263
169,1,27,1608,0,131
275,2,42,1951,0,247
136,3,49,1403,0,234
287,1,36,1915,0,175
10,75,90,1361,0,117
121,1,37,1689,0,177
234,4,34,2004,1,185
10,271,208,1995,0,492
411,0,22,2155,0,122
4,392,77,979,0,138
248,1,23,1294,1,124
261,2,49,1556,1,260
8,247,100,1346,0,174
196,1,30,2048,0,127
139,5,37,1519,0,166
3,425,123,1079,0,300
111,2,34,1166,0,192
2,1014,126,1371,0,261
2,269,84,1005,0,148
186,2,40,1401,0,210
1,1615,97,735,0,271
192,1,43,1644,0,226
111,3,22,1359,0,113
101,3,33,1553,0,159
183,4,76,1194,1,338
44,4,63,1069,0,210
513,0,31,1946,0,158
111,6,93,2379,0,328
157,0,35,1300,0,211
1,874,108,1412,0,146
123,4,51,1481,0,254
230,2,18,1759,0,130
146,2,28,1943,1,102
173,2,24,1439,0,138
168,1,29,1891,0,157
401,1,39,1867,0,177
56,15,95,1089,0,383
306,1,36,1810,0,211
8,109,150,1968,0,251
161,6,26,2141,0,164
3,412,129,1474,0,239
256,3,46,1595,0,359
4,932,100,1362,1,121
276,0,44,1239,0,249
151,3,42,1110,0,252
149,1,36,1382,0,188
246,2,44,1914,0,231
0,1434,85,1087,1,137
90,3,36,1615,0,179
3,671,120,1407,1,247
26,27,135,1467,2,340
153,2,60,1934,1,280
232,2,65,1945,0,334
0,1092,160,497,2,621
235,2,25,1890,0,157
28,26,120,1934,0,193
13,183,191,2832,0,236
155,2,95,1515,0,475
271,1,19,1264,0,117
262,3,27,2114,0,126
152,1,30,1580,0,206
221,0,33,2869,0,131
117,3,26,1684,0,172
2,504,92,506,1,286
235,2,26,2392,1,159
193,2,41,1640,1,172
122,7,111,1917,0,492
216,0,37,2042,0,181
187,2,46,1546,0,265
188,1,65,2636,0,263
126,4,37,1506,0,171
6,240,89,825,1,224
8,88,117,1347,0,239
211,2,25,1288,0,94
10,252,160,1461,1,401
202,0,33,1470,0,181
130,0,18,1751,0,125
33,17,95,1172,0,262
1,1168,176,2083,1,314
0,422,92,863,0,173
1,654,183,2368,0,266
1,1096,78,73,6,368
209,5,29,1743,1,185
183,1,32,2038,0,135
156,0,27,1517,0,134
102,4,32,1473,0,124
189,3,56,1207,0,284
197,5,26,2312,0,161
206,1,18,2278,0,98
196,6,63,2945,0,275
105,5,83,2440,1,234
154,1,20,1421,0,146
97,2,27,1504,0,125
100,2,53,1340,1,282
200,4,51,1855,0,185
289,5,24,2300,1,193
168,2,44,1559,0,245
434,1,22,1969,0,153
251,1,34,1845,0,156
172,2,34,2114,1,174
182,0,26,1670,0,144
7,364,110,1187,0,231
165,3,34,2141,0,162
199,1,32,2482,0,191
153,3,29,1550,1,132
15,74,117,1882,1,149
297,1,24,2253,0,151
199,1,16,2814,0,130
179,4,70,2606,0,348
314,0,40,1789,0,223
189,1,25,1409,0,108
139,3,23,2202,0,102
0,1122,87,197,2,377
165,0,28,1784,0,156
228,2,24,2346,0,151
261,0,30,1992,0,182
129,6,38,2305,0,175
0,369,119,1256,0,231
410,0,43,2019,0,202
232,0,63,834,0,335
238,5,46,1395,0,236
95,5,44,1301,0,199
225,3,49,1409,2,332
161,3,23,1077,0,152
235,2,25,2038,1,145
142,3,43,1700,2,228
172,2,82,1638,0,411
262,3,31,1192,0,187
249,3,44,784,0,237
157,2,30,2192,0,157
180,3,72,1093,0,378
2,589,173,2390,1,221
198,1,33,1851,0,161
120,1,16,1320,0,123
100,3,26,1649,0,137
187,2,34,1976,0,170
33,18,79,1342,1,156
109,7,72,1246,0,336
124,7,42,1199,1,262
239,3,42,1928,0,240
5,414,101,1105,0,219
206,1,47,1641,0,231
157,6,69,1084,1,325
170,2,45,1219,0,219
63,7,61,1522,1,167
178,1,50,2232,0,247
155,2,51,1983,0,265
405,1,40,1573,1,208
99,7,35,1247,0,207
241,0,29,2129,0,151
1,1018,138,546,0,489
173,3,59,2847,0,272
10,113,95,1447,0,141
110,7,58,1916,0,233
193,2,36,1877,0,253
198,0,32,1469,0,149
7,299,153,1367,1,379
1,598,139,1946,0,154
390,1,25,1114,0,140
5,329,168,1812,0,353
151,1,47,2452,0,212
2,257,113,1228,0,228
264,2,41,3069,1,171
326,2,24,1693,1,155
16,117,168,2712,0,214
343,1,44,1934,0,232
2,277,155,2233,0,196
156,6,49,2423,0,255
16,46,125,1745,0,199
295,0,25,2750,0,104
249,1,35,1469,0,237
170,3,23,2175,0,125
1,578,135,1597,0,197
294,0,43,2384,0,220
1,370,75,717,0,156
139,2,36,2431,0,129
137,0,25,2035,0,111
187,3,33,1115,0,126
146,1,49,1585,0,260
0,1146,89,987,0,165
189,1,25,1561,0,124
214,0,27,1647,0,158
221,2,49,1637,0,231
227,0,20,3083,0,106
153,3,44,1204,0,199
202,1,57,1766,0,266
185,4,36,1781,0,172
363,1,20,1518,0,144
3,831,162,2190,0,228
135,3,31,1618,0,224
175,4,39,1165,2,205
175,1,34,1608,0,153
79,4,60,2103,0,116
132,3,85,1497,0,421
287,1,21,2041,0,133
430,1,37,2141,0,289
106,3,29,1307,0,183
175,3,53,1539,0,226
20,58,156,2324,0,242
151,3,40,1260,0,216
211,1,68,2119,0,344
111,5,21,1517,0,117
124,4,28,1829,1,147
70,12,66,918,0,353
489,1,21,1634,0,149
201,3,42,2221,0,227
274,1,59,1506,0,319
5,348,119,1423,0,215
291,0,50,2608,0,249
226,6,43,1432,0,197
228,0,35,1097,0,156
190,1,34,1135,0,181
127,0,36,843,0,209
3,632,167,1557,1,369
194,0,9,1187,0,76
168,4,38,1951,0,238
385,0,46,2400,0,260
3,652,116,1200,0,228
120,4,40,1940,0,170
53,16,128,1435,0,441
108,5,54,1695,0,248
214,1,22,1722,0,176
118,7,44,1708,1,209
23,89,188,2069,0,470
278,1,64,1427,0,254
265,1,29,1581,0,170
257,5,55,1891,2,301
265,5,73,1469,0,426
186,3,32,1816,0,179
147,4,56,2019,0,183
235,4,63,2314,0,339
290,1,13,1177,0,115
200,0,32,1433,0,160
0,451,84,944,0,142
4,450,134,2092,0,127
97,5,42,1189,2,203
113,3,39,1961,0,143
126,3,41,1965,0,191
229,2,43,1104,0,190
2,599,94,696,1,278
222,2,66,1378,1,288
146,2,25,1912,0,124
60,4,55,1510,0,141
331,0,17,1154,0,166
248,0,26,2114,0,150
404,0,16,2293,0,128
320,3,37,1090,0,174
247,1,45,2113,0,240
203,1,19,1569,1,127
109,4,37,1155,0,184
438,2,57,2554,0,299
174,0,13,1765,0,85
266,2,21,2098,0,131
128,3,38,2161,0,162
189,0,31,1708,0,172
138,2,32,1729,0,162
144,2,14,1228,0,52
293,1,30,1593,0,250
184,1,73,1511,0,374
33,36,159,1761,0,424
153,3,41,2144,0,191
3,196,97,1037,0,209
133,5,51,2298,1,256
140,5,65,2025,1,293
2,747,120,1492,0,201
263,2,66,919,0,384
8,165,139,896,1,428
153,7,70,2023,0,388
1,393,124,1426,0,210
160,0,23,2551,0,130
89,5,26,1300,0,130
297,2,33,2563,0,184
101,6,65,1625,0,321
287,2,69,1132,1,343
2,267,107,1506,0,127
223,1,31,647,1,181
132,1,35,1630,0,157
3,986,217,2493,1,399
87,5,55,1465,0,250
125,3,33,893,0,163
142,5,58,707,0,331
317,2,48,1394,1,217
148,1,44,2171,0,208
98,4,35,1769,0,134
239,0,28,1436,0,133
336,0,25,2906,0,170
26,47,136,2013,0,251
2,1333,115,710,1,362
223,1,20,1718,0,182
116,5,37,995,4,173
406,2,94,1884,0,459
158,0,24,1493,0,88
150,3,28,2147,1,155
4,229,138,1779,1,223
86,9,31,948,2,175
137,2,45,2588,0,149
73,11,66,1237,1,302
28,60,177,2618,1,290
127,6,41,2047,1,178
357,1,23,2218,0,98
0,1099,96,1108,0,158
98,4,36,1086,0,132
166,3,36,1803,0,225
141,0,25,760,0,137
240,0,28,1801,0,145
145,3,52,1489,0,225
242,2,26,2228,1,159
278,1,12,2501,1,84
3,698,149,2005,0,225
147,0,21,1847,0,111
55,16,55,1327,0,179
221,2,46,2275,0,251
175,1,31,1845,0,171
186,0,27,2716,0,109
223,0,38,2368,0,243
122,3,23,1484,0,93
129,1,27,1477,0,158
50,21,98,1372,2,317
173,1,28,1207,1,145
227,2,32,1507,0,171
236,0,24,1328,0,161
134,3,46,1661,1,279
222,0,17,2708,0,94
3,583,111,1561,0,139
108,6,68,1510,0,245
138,4,31,1290,0,145
163,3,41,2190,0,218
0,1239,122,984,0,317
254,2,34,1303,1,203
363,0,30,2104,0,162
0,950,82,132,2,369
199,1,25,3064,0,143
274,3,25,1001,1,154
107,4,54,1386,0,293
198,6,37,1999,0,201
154,1,39,2035,1,222
193,1,31,1713,1,140
201,0,56,965,0,288
0,1607,54,69,8,236
230,2,39,1969,0,215
113,6,54,1300,2,275
268,2,36,1922,0,241
126,11,44,1478,1,193
239,2,42,1586,0,276
150,1,48,1743,0,232
4,619,94,1252,0,151
287,3,33,1991,0,204
238,1,34,1710,0,143
179,2,47,1452,0,240
200,2,44,1376,0,218
376,3,58,1596,0,293
2,216,162,1479,1,364
16,123,213,3218,0,274
138,0,22,1732,0,85
203,2,28,1548,0,164
1,891,85,532,0,252
194,2,37,1530,0,204
247,2,46,1819,0,238
139,0,23,1477,0,133
340,1,40,1494,0,180
217,0,23,1840,0,176
0,1280,99,959,0,209
1,2194,109,967,0,275
5,477,144,2026,0,182
173,1,30,1482,0,199
72,5,93,2497,0,136
204,0,26,2012,0,131
161,1,34,2089,0,151
155,4,67,1471,0,288
49,11,101,2337,0,106
332,1,39,2565,0,257
232,0,76,2280,0,297
217,1,46,2143,0,259
392,2,60,2094,0,292
281,4,42,1264,1,266
93,11,66,1504,0,308
4,596,142,2103,0,174
163,0,48,1793,0,229
2,566,108,972,0,261
222,5,19,1577,1,115
113,2,50,1173,1,279
18,57,155,2221,0,238
13,125,119,1999,0,102
147,2,32,1487,0,193
140,4,68,2349,0,289
10,78,99,1051,0,235
137,2,28,1144,1,152
148,4,58,2060,0,266
4,464,142,1496,0,291
217,3,44,1644,0,228
206,3,37,1137,0,172
182,3,15,2066,0,97
210,4,44,1178,0,228
2,410,114,1330,0,181
2,385,91,712,1,249
210,2,84,914,0,395
89,7,72,1690,0,271
53,9,83,1911,0,158
214,3,60,1263,0,297
149,6,39,1535,0,191
271,3,37,2608,1,174
132,3,59,1883,1,273
181,0,23,1398,0,136
279,2,28,1597,0,107
131,5,54,882,1,286
231,6,147,2903,2,786
4,376,129,1947,0,169
299,3,55,1580,0,282
158,6,107,1503,2,534
166,3,53,1813,0,257
221,1,21,1832,0,110
6,124,94,1151,0,165
116,2,23,1268,0,124
124,3,30,1210,0,156
273,1,22,1485,0,152
35,20,117,1477,0,314
155,5,52,1376,0,285
121,2,37,1458,0,174
248,3,41,1567,0,211
145,8,61,957,0,286
95,5,38,1396,0,180
167,2,29,2025,0,195
0,825,108,1049,1,239
154,2,43,1711,1,238
89,12,94,1955,2,325
193,1,65,1197,0,283
199,1,30,1289,0,123
144,7,41,1247,1,213
96,11,88,1178,2,445
187,0,47,1423,0,247
81,1,68,2044,0,189
2,1135,115,133,9,546
149,4,38,1687,0,193
65,12,86,1744,0,265
112,3,21,1606,0,101
128,4,44,1309,0,204
174,2,23,1782,0,124
227,1,36,3039,0,177
198,2,67,1716,1,292
248,2,41,1365,1,189
171,3,27,1129,1,147
265,1,59,2311,0,263
134,1,28,1807,0,132
82,4,74,2229,0,152
20,51,138,1490,0,349
0,922,113,1219,1,205
150,4,52,1592,0,327
174,1,52,2010,0,277
9,119,97,1087,1,196
138,5,27,1647,1,183
205,3,53,1829,0,241
4,699,127,1834,0,145
2,462,137,1578,0,236
97,3,17,1551,0,98
103,4,54,1227,0,246
163,1,30,2036,0,189
189,2,25,1524,0,128
311,2,36,1748,0,162
134,5,30,2059,0,192
104,1,24,1219,0,129
147,0,12,1984,0,117
204,3,51,1597,1,219
236,2,86,1241,0,417
46,12,84,1714,0,175
285,2,56,1348,1,250
53,14,101,1972,0,205
17,71,143,1789,0,253
18,43,176,2252,0,320
139,4,34,1168,0,183
145,1,23,1836,0,141
235,2,38,1647,0,220
201,4,30,1980,0,159
0,1867,46,3,54,213
161,2,15,1642,0,85
184,3,38,1361,0,239
212,1,50,2352,0,248
140,3,48,1402,0,225
8,202,211,3013,0,243
261,1,40,2232,0,219
2,602,114,1629,0,123
209,2,29,1862,0,186
177,2,55,2271,0,275
192,3,46,1602,0,191
79,4,42,1452,0,141
119,4,71,1862,0,354
120,2,42,995,1,202
217,1,28,1883,0,147
254,0,39,2210,0,210
118,5,33,1827,0,143
1,626,126,1274,0,302
205,0,36,2122,1,161
2,1622,159,2193,0,222
244,3,31,2228,0,149
257,1,62,4058,0,214
0,1702,136,1669,0,202
244,0,19,2332,0,126
229,1,56,3072,0,266
127,1,18,1516,0,125
242,1,27,2426,0,168
190,3,36,1034,0,192
137,2,99,1257,0,471
224,2,38,1518,0,206
163,2,40,1900,0,188
241,1,25,1578,0,107
9,167,112,1388,1,211
1,1353,90,1162,0,131
156,0,26,1993,0,182
4,580,128,744,1,402
194,2,51,1414,1,253
161,2,29,1151,0,173
245,1,24,2425,0,141
120,4,54,1873,0,276
0,507,110,1260,1,192
136,6,56,1053,1,308
94,5,50,1512,0,245
169,1,49,1391,0,223
129,5,50,919,1,246
329,2,16,1821,0,104
18,63,109,1548,0,208
311,2,60,3358,0,323
67,8,74,2015,0,135
106,6,92,2206,0,336
172,2,19,946,0,106
165,2,34,1859,0,149
1,585,123,1450,0,198
2,499,114,1022,1,282
308,2,29,3106,0,165
70,9,121,2696,0,187
161,2,75,1474,0,372
127,4,32,1382,0,156
198,1,22,1375,0,115
238,1,16,1985,1,116
115,0,20,1476,0,101
162,5,42,1971,0,226
183,3,29,2298,0,139
254,2,54,2082,0,276
169,0,50,1835,0,197
1,678,85,644,0,233
281,4,19,1873,2,184
195,1,23,2277,0,147
208,1,19,1916,0,130
50,7,44,1424,0,79
175,3,28,1681,1,151
1,1130,150,815,3,496
150,2,58,1266,1,312
189,1,23,2122,0,86
230,0,46,1872,0,225
162,1,42,2089,0,189
177,2,32,1808,0,152
240,2,31,3034,0,156
177,2,41,1662,1,234
214,0,40,1744,0,201
168,2,36,1796,0,193
202,2,38,1174,0,155
9,346,158,2193,0,225
66,8,129,2624,1,220
191,3,26,1873,0,114
71,14,106,2373,0,202
170,0,40,1786,0,209
35,24,132,1918,0,273
245,4,24,1387,1,156
2,652,189,2678,0,212
171,1,45,937,0,274
343,0,30,2630,0,182
209,4,23,1983,0,137
4,379,111,994,0,285
172,1,44,2867,0,165
135,3,39,1194,0,171
186,3,37,2115,0,202
224,1,28,2531,0,230
186,1,29,2403,0,140
213,0,29,2201,0,159
136,1,16,1286,0,117
233,4,62,1273,0,342
11,90,116,1337,0,230
234,3,75,1775,0,387
11,100,120,1483,0,200
191,1,44,2094,0,225
55,9,67,1125,0,280
112,3,85,1105,0,444
3,706,74,699,0,208
254,1,19,848,1,157
103,2,56,1076,0,290
183,0,19,2182,0,167
265,0,39,1480,0,272
101,6,84,1873,0,330
262,0,36,1888,0,173
125,5,64,1597,0,320
290,1,33,2091,0,247
312,1,25,1468,0,130
258,2,42,1949,0,196
125,1,32,1590,0,156
107,6,62,1471,1,308
182,3,60,1754,0,267
127,2,26,1448,0,183
8,140,110,1534,0,158
24,22,140,2440,0,166
104,3,33,1559,0,152
85,3,30,1139,1,121
254,0,42,1885,0,220
10,171,149,1590,0,330
316,0,32,1861,0,144
1,946,186,2586,0,242
1,440,85,1213,0,83
174,0,43,2098,0,205
4,352,112,1386,0,194
127,1,32,1562,0,187
21,65,196,2367,0,370
195,1,21,1410,0,83
184,3,69,2969,0,284
137,10,102,761,0,541
150,4,65,1822,1,366
458,3,45,1569,1,262
232,2,28,2307,0,147
122,3,34,2062,0,152
156,0,17,2562,0,95
4,340,130,1072,0,341
295,1,56,1520,0,269
319,5,56,2247,0,333
192,1,60,1518,0,357
178,1,43,2061,0,181
10,124,128,1314,0,290
5,235,133,1175,0,360
198,0,17,1443,0,103
1,910,162,2301,0,210
187,0,20,2718,0,90
4,657,135,1932,0,173
231,1,30,1398,1,148
111,5,44,1941,0,163
1,840,99,1287,0,146
305,1,31,2130,0,157
146,3,49,1006,0,199
1,1436,118,954,0,319
172,3,24,1413,1,138
178,4,63,1248,0,317
344,0,26,1455,0,197
128,0,69,1682,0,256
157,2,53,1821,0,266
199,0,26,1964,0,133
312,2,39,2806,0,286
5,159,124,1602,0,187
4,489,169,1692,1,376
138,0,17,1651,0,132
243,2,52,1974,0,249
246,0,26,1706,0,111
167,1,48,2307,0,212
91,1,22,1108,0,116
247,0,23,2222,0,122
142,1,36,1306,0,187
0,1356,108,1364,1,146
131,3,40,1413,0,208
6,449,153,1753,0,281
65,10,82,1924,0,191
184,1,15,1754,0,98
180,1,21,1954,0,117
192,1,11,2136,0,86
1,634,97,578,1,310
183,3,32,1415,0,178
172,5,42,2055,0,200
114,2,33,1538,0,147
140,0,16,1371,0,90
173,2,24,1638,0,183
160,1,40,1922,0,233
118,1,23,2014,0,94
224,0,25,2194,0,134
193,3,34,2459,0,178
407,2,33,1933,0,147
313,1,39,1491,0,200
169,2,21,1880,0,144
91,5,45,1189,0,237
268,2,28,1388,0,174
146,2,24,1437,0,138
33,27,144,2536,0,187
266,1,30,1308,0,169
107,2,30,1257,0,139
6,224,139,1795,1,217
82,7,32,1138,0,155
215,1,29,1966,0,145
136,2,41,1135,0,231
258,0,61,1188,1,308
197,2,23,2144,0,132
353,1,30,2493,0,133
390,2,37,2664,0,202
2,755,103,1015,0,216
176,0,37,2357,0,192
207,3,27,1730,0,161
267,2,27,1311,0,140
172,2,46,1252,0,233
2,588,173,2392,0,226
5,142,135,1873,0,186
0,1331,104,1081,1,246
286,2,60,2490,0,294
160,2,60,2239,0,300
152,2,41,1346,0,165
156,4,46,1622,0,201
231,1,43,2201,0,229
60,16,144,2950,0,210
303,3,56,2383,0,355
218,6,58,732,1,380
316,2,50,1683,0,224
140,1,59,1555,0,289
6,500,116,1327,0,245
78,3,46,1188,0,210
352,1,27,1206,0,142
169,5,69,2623,1,374
174,0,20,2148,0,110
202,0,23,2108,0,145
203,0,32,1124,0,126
189,2,42,1590,0,195
132,0,16,1799,0,92
222,0,36,1870,0,195
66,2,53,1752,0,119
234,1,50,1409,0,273
42,22,136,2481,0,194
226,4,33,1710,0,201
105,5,44,1311,0,201
161,2,24,1500,2,169
193,6,62,1674,0,283
156,0,33,2080,0,161
0,674,90,838,0,186
104,2,35,1966,0,111
67,9,84,1422,1,327
23,49,130,2087,0,175
315,0,29,1370,0,147
180,0,11,1696,0,75
136,1,32,1482,0,195
202,3,62,1160,1,354
6,203,94,1189,0,146
188,1,41,1330,0,228
142,3,32,1268,0,177
0,1603,118,1359,1,207
165,2,41,2064,0,191
4,363,168,2570,0,136
333,0,36,1664,0,183
147,5,51,1409,0,253
165,6,74,1699,0,367
40,31,130,1051,2,481
299,0,37,2415,0,211
121,5,46,1440,0,204
9,146,122,1986,0,125
272,0,8,2042,0,67
182,2,35,2569,0,222
310,2,29,1438,0,171
142,6,80,1992,0,415
179,1,41,2102,0,227
153,2,36,1694,0,215
0,1453,101,223,4,418
116,5,65,1511,0,303
103,1,40,1128,0,178
53,15,107,1998,1,247
83,6,43,1233,1,214
3,442,116,1621,0,173
86,6,55,1193,0,295
200,0,24,1885,0,147
8,227,128,2110,0,97
480,0,63,1725,0,309
159,5,94,1251,3,396
0,966,76,517,0,205
6,429,102,1487,0,153
135,1,56,1608,0,299
232,0,14,2446,0,85
2,256,120,1390,0,206
192,1,35,1977,0,209
104,3,43,1719,0,198
51,3,46,865,1,199
5,506,110,1185,0,232
135,1,15,1399,0,96
78,4,76,1695,0,242
328,2,35,1450,0,185
727,0,28,1683,1,137
204,0,25,880,0,155
348,2,42,2410,0,239
205,0,25,1216,0,140
459,4,44,1920,0,239
71,5,50,1589,0,150
0,1176,87,932,0,196
30,33,77,1357,0,157
308,3,60,640,0,384
1,1390,114,1140,0,246
62,7,36,1007,1,145
169,6,42,2399,0,190
153,1,58,1466,0,239
257,0,71,1589,0,388
180,1,27,1307,0,196
291,2,31,1090,1,178
300,0,29,1949,0,157
224,2,29,1225,0,173
3,839,133,1171,0,308
