pCD3z(),pSLP76(),pErk(),pS6()
3.0601,1.79618,1.92767,7.88633
17.4126,6.71807,2.98151,16.377
2.41216,8.01655,4.76956,9.16429
8.79744,3.59573,4.40935,9.80629
28.6151,12.7184,6.21103,19.7387
11.4505,8.57155,4.25358,10.0833
6.79918,4.2189,3.3045,14.2979
4.65016,13.8835,8.88556,5.52822
26.6904,18.9428,9.81859,11.1206
5.26751,6.7175,7.92103,15.4557
2.69348,9.97934,10.961,12.6859
2.68661,2.11431,3.48353,13.024
13.3549,20.7359,11.8462,231.683
9.21389,3.03472,3.52322,6.37057
16.9757,6.80132,6.68801,22.1021
8.65794,7.61194,6.80307,7.21361
4.57296,10.747,6.03205,5.1318
9.28864,15.4138,8.62135,20.5628
8.97005,8.98708,18.0992,31.7347
6.63234,10.4958,14.9163,17.8598
8.44746,5.15659,2.3714,2.00392
7.11066,15.8422,10.5295,25.6681
21.5093,6.25021,3.67455,8.86432
10.0784,8.67452,4.65809,29.6271
4.88122,4.88456,3.11237,17.8125
10.8915,3.48491,6.98176,9.20202
7.94407,9.42979,5.88062,36.6225
5.0478,5.27012,3.89752,5.00417
2.05532,5.94572,3.89919,5.16331
6.68464,9.59325,5.88336,21.1949
15.2509,22.8524,12.5262,27.8953
13.1942,9.06487,8.18605,22.4512
1.17268,7.98879,4.9665,4.11598
2.05357,6.91117,4.46072,7.90066
8.7385,17.4341,10.2326,13.1827
77.8708,28.0899,11.3756,5.71715
2.80737,9.35321,5.53472,10.9003
2.20686,7.48139,4.42412,2.80104
1.4709,3.35464,2.33397,6.19126
7.55252,7.25107,5.45382,5.25093
9.61096,19.9372,14.0182,16.1794
5.08289,11.4917,6.47841,13.9017
13.3424,13.6321,7.27127,15.0236
2.26544,4.12973,4.28822,6.4786
15.8804,13.7545,8.15913,24.3049
7.27031,7.46993,5.05063,9.27409
6.04485,7.01648,3.98834,3.6729
13.3653,8.48191,4.47432,6.64153
8.5587,9.73475,6.2597,5.12736
4.40702,3.09943,2.18973,16.4053
0.992449,7.99859,4.70984,4.4398
16.6852,19.202,11.2274,13.9933
13.4935,17.9444,10.0414,12.7653
15.3892,29.4182,17.1577,35.7385
6.93717,31.4396,18.2697,10.1724
1.42499,3.24466,8.67065,21.1485
14.1317,9.20633,4.87541,7.05515
6.2462,7.07061,3.8778,10.8404
11.5615,14.0269,18.0786,21.5856
7.24343,10.1535,5.88742,17.0782
5.63162,3.03669,3.7891,8.0572
8.64129,18.103,12.5864,8.76232
13.9722,9.72757,6.48521,46.5396
3.45882,3.38562,1.84939,28.3555
9.36473,8.52618,5.54246,5.15002
5.13055,8.78244,5.30503,8.56538
19.2548,21.9743,12.3952,37.695
6.76465,7.9474,4.97385,8.56816
10.3284,6.0893,3.67039,10.8188
5.75425,4.28319,4.26912,6.32501
1.97524,1.28508,1.13908,4.6668
1.10137,2.18619,2.61815,3.77844
11.2411,4.71769,2.88244,20.1034
8.16761,12.8594,8.14835,10.0042
11.8131,26.4295,16.2584,26.6517
20.4447,17.1861,8.97825,33.1512
1.05938,4.27477,4.28432,5.65424
8.11626,15.4681,11.0151,17.7974
17.8612,12.1599,11.5321,42.5733
9.10525,4.98515,3.12909,8.45745
18.0415,11.6539,17.3499,36.8637
5.83098,7.50353,6.35307,17.4986
9.13851,8.128,4.47433,10.0302
22.1029,17.7602,9.24763,9.95772
10.881,7.57072,4.29015,5.38864
17.2572,10.0442,4.5742,17.5711
1.64637,1.29769,0.868953,13.6554
11.3696,8.8196,5.63979,7.73256
3.49758,10.1511,7.06722,22.585
1.22438,1.0229,2.09159,9.94048
12.9728,7.22145,3.85752,12.0607
6.9946,1.95023,1.55025,111.41
21.8884,33.0732,20.6157,15.3028
8.70952,15.187,14.7362,12.4775
0.612617,2.5801,2.22936,6.96949
7.09853,6.97244,4.42793,16.0952
1.86447,4.35062,6.67786,19.7002
5.28175,5.01994,3.49763,16.5982
4.148,5.78093,4.08602,10.3875
18.2497,22.144,12.1825,47.2673
7.04746,11.5136,6.77531,6.57676
8.57323,13.066,7.49088,4.06334
7.50989,4.27744,1.93814,7.80063
4.10808,6.46419,5.29452,37.447
6.70218,2.93372,2.14171,5.3456
17.0464,8.43724,26.9796,196.81
2.93662,14.7919,9.13321,38.4508
7.90243,21.414,13.693,62.9406
12.65,9.31254,6.33006,5.24656
1.15044,0.71956,1.04775,13.0548
