pCD3z(),pSLP76(),pErk(),pS6()
3.28633,2.73685,2.07256,12.5852
8.32737,3.70833,1.86665,3.29764
4.96578,7.29414,5.11203,63.823
19.5064,9.03581,8.90679,10.0057
49.6902,18.6583,6.94926,10.3535
17.0131,12.9747,7.21505,20.5878
4.48688,10.2203,5.84394,13.3751
12.0656,9.31334,8.19327,60.1167
20.7799,25.2978,16.0148,17.368
8.78711,13.7313,10.1223,8.33151
8.14758,8.80435,5.04924,24.844
10.1065,30.4498,16.8831,10.8577
15.3527,11.0106,7.57997,6.78357
6.44522,2.51509,2.39441,20.3465
14.7291,13.6015,9.43524,24.7353
31.1635,22.086,11.6126,37.6885
26.4402,11.9947,5.42388,17.7237
10.3362,8.13065,4.45075,23.7491
10.8169,5.95994,3.59466,20.4341
8.07568,10.8687,8.62675,13.7362
1.47786,2.61562,2.38615,5.77118
5.96362,16.84,15.6727,18.7389
2.80719,13.7476,7.95115,5.12816
9.31459,14.7202,7.71866,24.5874
6.69382,4.33301,2.52107,9.89828
8.09532,8.05235,4.62963,3.49885
14.7758,17.438,8.98119,23.5461
4.82175,11.3539,6.53923,15.2143
14.3348,9.67121,4.93445,22.2884
3.69127,13.2049,7.45696,4.76142
19.3683,7.25943,3.11459,3.33497
9.74133,12.0492,6.07804,7.11228
3.95737,5.05897,2.84393,3.22643
3.29268,2.03613,3.06473,15.2671
3.52864,31.2334,17.2094,8.62092
9.7723,23.946,12.8245,27.9502
5.35234,1.72992,1.01984,1.82305
7.88684,16.9319,16.25,36.6441
23.1729,16.599,7.8965,10.6373
4.84952,24.4463,13.5601,24.2757
28.8789,28.7484,17.4528,144.242
8.56089,4.15918,2.45201,20.2329
9.70496,3.95812,2.7265,3.6701
12.019,12.1725,7.302,17.567
14.2968,4.91695,7.34008,14.9047
4.37593,4.03144,2.55086,19.129
18.4469,14.8179,6.87574,12.7489
1.71351,8.89458,5.86749,5.52154
9.27048,7.61102,4.30918,5.86945
39.1553,38.0997,23.1058,42.0774
2.68179,4.85827,2.81305,3.10169
10.9936,10.4836,5.01699,10.2486
21.7325,27.5869,14.0557,27.0349
52.7655,16.5713,7.62563,11.2905
20.0747,10.9087,6.32906,8.79019
10.6496,20.7281,11.1463,25.0989
7.26456,13.7843,8.38354,4.99341
6.23044,28.2804,21.8664,19.5449
11.0953,5.79732,2.96002,22.9468
9.73272,14.3469,7.58605,7.82582
5.70506,3.42746,9.5426,190.763
6.60131,18.8961,10.778,15.9163
10.7153,36.2646,19.3615,39.7137
13.786,5.96588,2.49358,11.8347
4.54397,1.76303,1.51236,21.2436
8.13377,17.9629,12.6616,24.0994
10.8639,11.1776,5.53192,4.22242
6.45336,3.22171,1.68981,6.67634
7.87795,8.01456,4.09017,17.7383
16.4037,8.46078,3.77108,18.7274
7.54007,10.8038,7.23734,5.81783
11.6695,10.008,4.86674,4.04357
16.427,19.0533,15.7477,18.7769
2.12849,1.28446,0.827427,1.89577
6.08152,3.74164,2.67588,3.06051
20.1648,9.73902,7.17652,7.75996
9.1012,5.1145,3.95845,16.1191
7.61339,8.4893,5.47334,14.5009
10.3488,9.0688,6.29205,13.387
8.13549,5.89261,4.70777,39.6589
9.47583,22.5827,12.0432,20.3674
12.9877,9.54316,8.79276,11.1349
13.9288,7.59138,4.9905,7.60667
9.12079,5.41003,9.51047,26.1416
7.42838,4.96915,9.1078,13.0548
7.93261,14.9599,9.01618,14.0427
5.71098,5.32991,3.87819,3.13902
5.0704,15.5407,8.63323,7.08034
4.22846,10.2915,5.45882,10.6232
4.25342,7.76323,5.57336,20.8108
9.28092,4.38908,2.55401,18.4151
4.36993,2.07279,2.07869,8.0355
19.1263,7.09043,3.11071,16.6751
3.82187,8.84673,4.81352,9.20848
10.3473,3.95323,4.63334,9.95163
30.8331,13.4022,6.30392,20.0067
13.192,9.25567,4.27693,10.1695
8.11548,4.61802,3.50703,14.5544
6.45061,15.2352,8.83671,5.34163
29.2972,20.2625,9.71178,11.0299
6.60792,7.44452,8.24464,15.6317
4.13604,11.0903,11.2519,12.6959
3.84295,2.43969,3.75687,13.2691
8.2053,21.625,14.5334,236.843
10.8687,3.3334,3.68672,6.45508
18.5439,7.25518,7.05408,22.4823
10.4054,8.34853,6.94046,7.2009
6.27593,11.792,5.97515,5.02409
10.8023,16.7286,8.69612,20.7316
10.1277,9.99885,19.0053,32.13
8.13426,11.6461,15.4375,17.9383
10.2393,5.62233,2.34037,1.96628
8.40792,17.2573,10.7351,25.9212
23.6363,6.55482,3.76513,8.98675
11.1275,9.32526,4.94121,30.1756
6.01499,5.3529,3.32091,18.1426
12.5838,3.85835,7.32255,9.30143
8.7115,10.1811,6.27416,37.3063
6.63195,5.83445,3.96411,5.00739
3.52846,6.6185,3.93606,5.15352
7.91538,10.4422,6.07306,21.5
16.9682,24.6898,12.5795,28.0869
14.669,9.79953,8.52742,22.7756
2.70265,8.86521,4.95468,4.03276
3.46412,7.66086,4.51873,7.9345
10.5399,18.9826,10.2045,13.1179
82.8971,29.1937,10.9785,5.45207
4.21396,10.2901,5.582,10.9562
3.80276,8.29121,4.39309,2.70383
2.81071,3.79778,2.41658,6.26663
9.2921,7.95627,5.51793,5.21343
11.458,21.7408,14.1002,16.0963
6.53796,12.5603,6.52362,13.9897
15.1438,14.722,7.29264,15.1139
3.67402,4.66322,4.43314,6.52249
17.4925,14.79,8.33731,24.6106
8.86344,8.17171,5.13816,9.33594
7.74846,7.70335,3.97313,3.61878
15.2986,9.1415,4.47061,6.6468
10.4042,10.6314,6.26002,5.04027
5.51855,3.42304,2.40995,16.7403
2.5006,8.87174,4.68981,4.36761
18.8267,20.7553,11.1953,13.9252
15.5048,19.4383,9.98596,12.6963
17.0562,31.8379,17.2558,35.9543
9.17089,34.3039,17.9999,9.70403
