pCD3z(),pSLP76(),pErk(),pS6()
23.0323,5.54331,3.3978,13.0501
14.6568,1.97208,1.30031,15.2368
8.57941,12.2757,36.2915,214.013
33.6978,30.0456,13.2017,18.6079
15.3294,4.08975,2.88757,4.70704
4.92816,29.653,11.8432,47.3197
8.04294,2.60133,1.23535,3.20123
19.0527,8.54243,4.24063,18.9223
1.24488,6.69655,3.53613,2.27614
10.2369,15.0579,6.75476,23.0879
5.71286,6.18184,9.91859,8.73157
3.2867,3.8627,5.84707,5.30701
12.7912,7.19725,5.54516,9.84586
17.8757,12.7737,7.14012,6.67744
18.7965,8.68543,3.87676,15.7083
