pCD3z(),pSLP76(),pErk(),pS6()
10.1564,1.11842,2.47187,20.0952
10.9212,20.0602,50.2092,185.934
32.0989,26.5455,4.2111,32.678
11.3176,3.13556,2.27726,10.8113
12.8079,28.2064,4.39532,45.5646
5.93555,1.98886,0.802245,6.39934
15.2609,7.1363,3.2876,25.5582
2.78333,6.47896,1.07554,2.38904
11.539,13.943,3.19228,25.5129
5.84938,7.19413,8.28365,8.10243
3.34604,4.44184,4.80309,4.83814
10.7114,6.6177,4.01063,13.9134
15.9027,11.37,3.31519,13.8173
15.1175,7.16517,2.57678,22.7005
